CityName,CityCode,MSOAName,MSOACode,Time,Aggregation,Price
Southampton,J01000087,Southampton 030,E02003578,2019-12,Mean,"212,411"
Southampton,J01000087,Southampton 030,E02003578,2020-03,Mean,"214,606"
Southampton,J01000087,Southampton 030,E02003578,2020-06,Mean,"213,440"
Southampton,J01000087,Southampton 030,E02003578,2020-09,Mean,"221,260"
Southampton,J01000087,Southampton 030,E02003578,2020-12,Mean,"215,233"
Southampton,J01000087,Southampton 030,E02003578,2021-03,Mean,"221,115"
Southampton,J01000087,Southampton 030,E02003578,2021-06,Mean,"229,748"
Southampton,J01000087,Southampton 030,E02003578,2021-09,Mean,"239,475"
Southampton,J01000087,Southampton 030,E02003578,2021-12,Mean,"248,732"
Southampton,J01000087,Southampton 030,E02003578,2022-03,Mean,"248,610"
Southampton,J01000087,Southampton 030,E02003578,2019-03,Median,"217,000"
Southampton,J01000087,Southampton 030,E02003578,2019-06,Median,"215,250"
Southampton,J01000087,Southampton 030,E02003578,2019-09,Median,"213,500"
Southampton,J01000087,Southampton 030,E02003578,2019-12,Median,"217,500"
Southampton,J01000087,Southampton 030,E02003578,2020-03,Median,"220,000"
Southampton,J01000087,Southampton 030,E02003578,2020-06,Median,"220,000"
Southampton,J01000087,Southampton 030,E02003578,2020-09,Median,"222,500"
Southampton,J01000087,Southampton 030,E02003578,2020-12,Median,"220,000"
Southampton,J01000087,Southampton 030,E02003578,2021-03,Median,"225,000"
Southampton,J01000087,Southampton 030,E02003578,2021-06,Median,"227,400"
Southampton,J01000087,Southampton 030,E02003578,2021-09,Median,"247,500"
Southampton,J01000087,Southampton 030,E02003578,2021-12,Median,"252,000"
Southampton,J01000087,Southampton 030,E02003578,2022-03,Median,"250,000"
Southampton,J01000087,Southampton 031,E02003579,2019-03,Mean,"213,809"
Southampton,J01000087,Southampton 031,E02003579,2019-06,Mean,"214,509"
Southampton,J01000087,Southampton 031,E02003579,2019-09,Mean,"212,023"
Southampton,J01000087,Southampton 031,E02003579,2019-12,Mean,"212,341"
Southampton,J01000087,Southampton 031,E02003579,2020-03,Mean,"210,840"
Southampton,J01000087,Southampton 031,E02003579,2020-06,Mean,"212,745"
Southampton,J01000087,Southampton 031,E02003579,2020-09,Mean,"216,540"
Southampton,J01000087,Southampton 031,E02003579,2020-12,Mean,"224,807"
Southampton,J01000087,Southampton 031,E02003579,2021-03,Mean,"232,540"
Southampton,J01000087,Southampton 031,E02003579,2021-06,Mean,"236,620"
Southampton,J01000087,Southampton 031,E02003579,2021-09,Mean,"238,230"
Southampton,J01000087,Southampton 031,E02003579,2021-12,Mean,"230,573"
Southampton,J01000087,Southampton 031,E02003579,2022-03,Mean,"226,318"
Southampton,J01000087,Southampton 031,E02003579,2019-03,Median,"215,000"
Southampton,J01000087,Southampton 031,E02003579,2019-06,Median,"215,000"
Southampton,J01000087,Southampton 031,E02003579,2019-09,Median,"215,000"
Southampton,J01000087,Southampton 031,E02003579,2019-12,Median,"215,000"
Southampton,J01000087,Southampton 031,E02003579,2020-03,Median,"215,000"
Southampton,J01000087,Southampton 031,E02003579,2020-06,Median,"218,000"
Southampton,J01000087,Southampton 031,E02003579,2020-09,Median,"220,000"
Southampton,J01000087,Southampton 031,E02003579,2020-12,Median,"220,000"
Southampton,J01000087,Southampton 031,E02003579,2021-03,Median,"225,000"
Southampton,J01000087,Southampton 031,E02003579,2021-06,Median,"241,000"
Southampton,J01000087,Southampton 031,E02003579,2021-09,Median,"245,000"
Southampton,J01000087,Southampton 031,E02003579,2021-12,Median,"240,000"
Southampton,J01000087,Southampton 031,E02003579,2022-03,Median,"236,225"
Southampton,J01000087,Southampton 032,E02003580,2019-03,Mean,"194,754"
Southampton,J01000087,Southampton 032,E02003580,2019-06,Mean,"202,754"
Southampton,J01000087,Southampton 032,E02003580,2019-09,Mean,"194,821"
Southampton,J01000087,Southampton 032,E02003580,2019-12,Mean,"201,557"
Southampton,J01000087,Southampton 032,E02003580,2020-03,Mean,"201,368"
Southampton,J01000087,Southampton 032,E02003580,2020-06,Mean,"199,256"
Southampton,J01000087,Southampton 032,E02003580,2020-09,Mean,"198,779"
Southampton,J01000087,Southampton 032,E02003580,2020-12,Mean,"204,216"
Southampton,J01000087,Southampton 032,E02003580,2021-03,Mean,"208,337"
Southampton,J01000087,Southampton 032,E02003580,2021-06,Mean,"194,660"
Southampton,J01000087,Southampton 032,E02003580,2021-09,Mean,"199,913"
Southampton,J01000087,Southampton 032,E02003580,2021-12,Mean,"194,044"
Southampton,J01000087,Southampton 032,E02003580,2022-03,Mean,"193,669"
Southampton,J01000087,Southampton 032,E02003580,2019-03,Median,"200,000"
Southampton,J01000087,Southampton 032,E02003580,2019-06,Median,"210,000"
Southampton,J01000087,Southampton 032,E02003580,2019-09,Median,"205,000"
Southampton,J01000087,Southampton 032,E02003580,2019-12,Median,"212,000"
Southampton,J01000087,Southampton 032,E02003580,2020-03,Median,"212,000"
Southampton,J01000087,Southampton 032,E02003580,2020-06,Median,"210,000"
Southampton,J01000087,Southampton 032,E02003580,2020-09,Median,"208,000"
Southampton,J01000087,Southampton 032,E02003580,2020-12,Median,"199,000"
Southampton,J01000087,Southampton 032,E02003580,2021-03,Median,"207,500"
Southampton,J01000087,Southampton 032,E02003580,2021-06,Median,"199,000"
Southampton,J01000087,Southampton 032,E02003580,2021-09,Median,"205,000"
Southampton,J01000087,Southampton 032,E02003580,2021-12,Median,"217,000"
Southampton,J01000087,Southampton 032,E02003580,2022-03,Median,"220,000"
Southampton,J01000087,Eastleigh 009,E02004720,2019-03,Mean,"301,732"
Southampton,J01000087,Eastleigh 009,E02004720,2019-06,Mean,"304,140"
Southampton,J01000087,Eastleigh 009,E02004720,2019-09,Mean,"299,994"
Southampton,J01000087,Eastleigh 009,E02004720,2019-12,Mean,"298,569"
Southampton,J01000087,Eastleigh 009,E02004720,2020-03,Mean,"294,067"
Southampton,J01000087,Eastleigh 009,E02004720,2020-06,Mean,"287,681"
Southampton,J01000087,Eastleigh 009,E02004720,2020-09,Mean,"303,606"
Southampton,J01000087,Eastleigh 009,E02004720,2020-12,Mean,"316,803"
Southampton,J01000087,Eastleigh 009,E02004720,2021-03,Mean,"328,822"
Southampton,J01000087,Eastleigh 009,E02004720,2021-06,Mean,"345,812"
Southampton,J01000087,Eastleigh 009,E02004720,2021-09,Mean,"326,052"
Southampton,J01000087,Eastleigh 009,E02004720,2021-12,Mean,"319,492"
Southampton,J01000087,Eastleigh 009,E02004720,2022-03,Mean,"322,577"
Southampton,J01000087,Eastleigh 009,E02004720,2019-03,Median,"285,000"
Southampton,J01000087,Eastleigh 009,E02004720,2019-06,Median,"287,000"
Southampton,J01000087,Eastleigh 009,E02004720,2019-09,Median,"285,000"
Southampton,J01000087,Eastleigh 009,E02004720,2019-12,Median,"287,000"
Southampton,J01000087,Eastleigh 009,E02004720,2020-03,Median,"282,500"
Southampton,J01000087,Eastleigh 009,E02004720,2020-06,Median,"275,000"
Southampton,J01000087,Eastleigh 009,E02004720,2020-09,Median,"282,500"
Southampton,J01000087,Eastleigh 009,E02004720,2020-12,Median,"295,000"
Southampton,J01000087,Eastleigh 009,E02004720,2021-03,Median,"307,000"
Southampton,J01000087,Eastleigh 009,E02004720,2021-06,Median,"320,000"
Southampton,J01000087,Eastleigh 009,E02004720,2021-09,Median,"287,500"
Southampton,J01000087,Eastleigh 009,E02004720,2021-12,Median,"280,000"
Southampton,J01000087,Eastleigh 009,E02004720,2022-03,Median,"287,500"
Southampton,J01000087,Test Valley 015,E02004828,2019-03,Mean,"451,723"
Southampton,J01000087,Test Valley 015,E02004828,2019-06,Mean,"425,975"
Southampton,J01000087,Test Valley 015,E02004828,2019-09,Mean,"432,890"
Southampton,J01000087,Test Valley 015,E02004828,2019-12,Mean,"411,904"
Southampton,J01000087,Test Valley 015,E02004828,2020-03,Mean,"409,115"
Southampton,J01000087,Test Valley 015,E02004828,2020-06,Mean,"413,519"
Southampton,J01000087,Test Valley 015,E02004828,2020-09,Mean,"440,205"
Southampton,J01000087,Test Valley 015,E02004828,2020-12,Mean,"449,245"
Southampton,J01000087,Test Valley 015,E02004828,2021-03,Mean,"454,285"
Southampton,J01000087,Test Valley 015,E02004828,2021-06,Mean,"481,227"
Southampton,J01000087,Test Valley 015,E02004828,2021-09,Mean,"468,989"
Southampton,J01000087,Test Valley 015,E02004828,2021-12,Mean,"476,317"
Southampton,J01000087,Test Valley 015,E02004828,2022-03,Mean,"493,860"
Southampton,J01000087,Test Valley 015,E02004828,2019-03,Median,"390,000"
Southampton,J01000087,Test Valley 015,E02004828,2019-06,Median,"355,000"
Southampton,J01000087,Test Valley 015,E02004828,2019-09,Median,"362,500"
Southampton,J01000087,Test Valley 015,E02004828,2019-12,Median,"345,000"
Southampton,J01000087,Test Valley 015,E02004828,2020-03,Median,"340,000"
Southampton,J01000087,Test Valley 015,E02004828,2020-06,Median,"370,000"
Southampton,J01000087,Test Valley 015,E02004828,2020-09,Median,"365,000"
Southampton,J01000087,Test Valley 015,E02004828,2020-12,Median,"397,500"
Southampton,J01000087,Test Valley 015,E02004828,2021-03,Median,"409,250"
Southampton,J01000087,Test Valley 015,E02004828,2021-06,Median,"427,772"
Southampton,J01000087,Test Valley 015,E02004828,2021-09,Median,"428,155"
Southampton,J01000087,Test Valley 015,E02004828,2021-12,Median,"428,750"
Southampton,J01000087,Test Valley 015,E02004828,2022-03,Median,"437,500"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-03,Mean,"307,940"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-06,Mean,"306,858"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-09,Mean,"317,226"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-12,Mean,"317,084"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-03,Mean,"319,375"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-06,Mean,"320,553"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-09,Mean,"315,063"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-12,Mean,"327,731"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-03,Mean,"338,429"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-06,Mean,"345,930"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-09,Mean,"356,039"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-12,Mean,"357,581"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2022-03,Mean,"364,596"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-03,Median,"303,500"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-06,Median,"305,500"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-09,Median,"310,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2019-12,Median,"312,500"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-03,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-06,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-09,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2020-12,Median,"320,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-03,Median,"325,500"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-06,Median,"330,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-09,Median,"343,748"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2021-12,Median,"350,000"
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,2022-03,Median,"350,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-03,Mean,"302,292"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-06,Mean,"294,820"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-09,Mean,"286,035"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-12,Mean,"277,458"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-03,Mean,"286,182"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-06,Mean,"289,135"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-09,Mean,"289,861"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-12,Mean,"308,306"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-03,Mean,"312,330"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-06,Mean,"320,956"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-09,Mean,"318,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-12,Mean,"317,550"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2022-03,Mean,"316,164"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-03,Median,"290,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-06,Median,"290,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-09,Median,"292,498"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2019-12,Median,"285,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-03,Median,"292,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-06,Median,"290,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-09,Median,"289,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2020-12,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-03,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-06,Median,"309,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-09,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2021-12,Median,"320,000"
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,2022-03,Median,"320,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-03,Mean,"341,521"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-06,Mean,"347,745"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-09,Mean,"349,311"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-12,Mean,"351,860"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-03,Mean,"357,855"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-06,Mean,"365,143"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-09,Mean,"370,501"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-12,Mean,"388,689"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-03,Mean,"403,694"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-06,Mean,"395,178"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-09,Mean,"400,456"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-12,Mean,"402,459"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2022-03,Mean,"395,395"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-03,Median,"325,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-06,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-09,Median,"312,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2019-12,Median,"330,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-03,Median,"330,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-06,Median,"342,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-09,Median,"349,975"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2020-12,Median,"360,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-03,Median,"371,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-06,Median,"370,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-09,Median,"370,000"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2021-12,Median,"372,500"
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,2022-03,Median,"371,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-03,Mean,"313,575"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-06,Mean,"317,285"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-09,Mean,"302,760"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-12,Mean,"311,343"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-03,Mean,"313,583"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-06,Mean,"314,790"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-09,Mean,"315,678"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-12,Mean,"310,857"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-03,Mean,"322,850"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-06,Mean,"332,963"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-09,Mean,"343,465"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-12,Mean,"360,681"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2022-03,Mean,"364,864"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-03,Median,"301,250"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-06,Median,"302,250"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-09,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2019-12,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-03,Median,"303,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-06,Median,"307,500"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-09,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2020-12,Median,"290,500"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-03,Median,"298,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-06,Median,"315,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-09,Median,"334,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2021-12,Median,"346,000"
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,2022-03,Median,"347,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-03,Mean,"326,612"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-06,Mean,"332,606"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-09,Mean,"341,766"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-12,Mean,"342,627"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-03,Mean,"346,009"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-06,Mean,"345,038"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-09,Mean,"333,433"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-12,Mean,"342,486"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-03,Mean,"355,259"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-06,Mean,"371,098"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-09,Mean,"386,148"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-12,Mean,"393,390"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2022-03,Mean,"403,151"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-03,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-06,Median,"312,500"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-09,Median,"314,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2019-12,Median,"321,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-03,Median,"322,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-06,Median,"322,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-09,Median,"312,500"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2020-12,Median,"325,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-03,Median,"345,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-06,Median,"360,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-09,Median,"368,500"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2021-12,Median,"375,000"
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,2022-03,Median,"375,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-03,Mean,"256,224"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-06,Mean,"256,268"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-09,Mean,"260,887"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-12,Mean,"255,926"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-03,Mean,"252,254"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-06,Mean,"253,552"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-09,Mean,"256,234"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-12,Mean,"256,823"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-03,Mean,"269,882"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-06,Mean,"274,883"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-09,Mean,"277,963"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-12,Mean,"286,089"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2022-03,Mean,"289,589"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-03,Median,"267,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-06,Median,"266,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-09,Median,"265,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2019-12,Median,"260,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-03,Median,"258,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-06,Median,"260,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-09,Median,"260,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2020-12,Median,"260,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-03,Median,"276,500"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-06,Median,"281,500"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-09,Median,"285,000"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2021-12,Median,"293,500"
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,2022-03,Median,"300,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-03,Mean,"231,719"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-06,Mean,"236,429"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-09,Mean,"243,879"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-12,Mean,"243,885"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-03,Mean,"251,461"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-06,Mean,"253,764"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-09,Mean,"248,617"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-12,Mean,"262,619"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-03,Mean,"259,385"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-06,Mean,"263,102"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-09,Mean,"268,929"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-12,Mean,"271,589"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2022-03,Mean,"275,855"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-03,Median,"235,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-06,Median,"237,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-09,Median,"249,998"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2019-12,Median,"246,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-03,Median,"252,500"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-06,Median,"255,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-09,Median,"245,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2020-12,Median,"260,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-03,Median,"250,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-06,Median,"269,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-09,Median,"278,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2021-12,Median,"278,000"
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,2022-03,Median,"285,000"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-03,Mean,"492,568"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-06,Mean,"474,139"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-09,Mean,"472,949"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-12,Mean,"468,846"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2020-03,Mean,"466,396"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2020-06,Mean,"472,000"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2020-09,Mean,"471,336"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2020-12,Mean,"483,199"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2021-03,Mean,"505,101"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2021-06,Mean,"517,913"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2021-09,Mean,"513,969"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2021-12,Mean,"540,949"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2022-03,Mean,"550,660"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-03,Median,"481,250"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-06,Median,"455,500"
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,2019-09,Median,"478,000"
