CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Coventry,J01000028,Coventry 011,E02001968,11.0,8570.0,0.0012835472578763127
Coventry,J01000028,Coventry 012,E02001969,4.0,7282.0,0.0005492996429552321
Coventry,J01000028,Coventry 013,E02001970,3.0,6319.0,0.0004747586643456243
Coventry,J01000028,Coventry 014,E02001971,3.0,6117.0,0.0004904364884747426
Coventry,J01000028,Coventry 015,E02001972,11.0,12536.0,0.0008774728781110402
Coventry,J01000028,Coventry 016,E02001973,6.0,9512.0,0.0006307821698906644
Coventry,J01000028,Coventry 017,E02001974,6.0,9858.0,0.0006086427267194157
Coventry,J01000028,Coventry 018,E02001975,2.0,8450.0,0.00023668639053254438
Coventry,J01000028,Coventry 019,E02001976,4.0,7941.0,0.0005037148973680896
Coventry,J01000028,Coventry 020,E02001977,4.0,11843.0,0.0003377522587182302
Coventry,J01000028,Coventry 021,E02001978,6.0,7209.0,0.0008322929671244278
Coventry,J01000028,Coventry 022,E02001979,3.0,5926.0,0.0005062436719541006
Coventry,J01000028,Coventry 023,E02001980,2.0,5927.0,0.0003374388392103931
Coventry,J01000028,Coventry 024,E02001981,14.0,16033.0,0.0008731990270067984
Coventry,J01000028,Coventry 025,E02001982,4.0,9033.0,0.000442820768294033
Coventry,J01000028,Coventry 026,E02001983,5.0,8267.0,0.000604814322003145
Coventry,J01000028,Coventry 027,E02001984,9.0,11157.0,0.0008066684592632429
Coventry,J01000028,Coventry 028,E02001985,10.0,12441.0,0.0008037939072421831
Coventry,J01000028,Coventry 029,E02001986,6.0,9039.0,0.0006637902422834385
Coventry,J01000028,Coventry 030,E02001987,6.0,7142.0,0.0008401008120974517
Coventry,J01000028,Coventry 031,E02001988,17.0,18747.0,0.0009068117565477143
Coventry,J01000028,Coventry 032,E02001989,4.0,6709.0,0.0005962140408406618
Coventry,J01000028,Coventry 033,E02001990,10.0,9394.0,0.0010645092612305727
Coventry,J01000028,Coventry 034,E02001991,6.0,9062.0,0.0006621054954756124
Coventry,J01000028,Coventry 035,E02001992,5.0,11006.0,0.0004542976558240959
Coventry,J01000028,Coventry 036,E02001993,6.0,9071.0,0.0006614485723734979
Coventry,J01000028,Coventry 037,E02001994,4.0,9274.0,0.00043131334914815614
Coventry,J01000028,Coventry 038,E02001995,5.0,11088.0,0.00045093795093795094
Coventry,J01000028,Coventry 039,E02001996,5.0,7716.0,0.0006480041472265422
Coventry,J01000028,Coventry 040,E02001997,5.0,8936.0,0.0005595344673231871
Coventry,J01000028,Coventry 041,E02001998,4.0,5933.0,0.0006741951795044666
Coventry,J01000028,Coventry 042,E02001999,4.0,10151.0,0.00039404984730568416
Coventry,J01000028,Coventry 043,E02006805,1.0,9702.0,0.00010307153164296021
Derby,J01000031,Derby 001,E02002796,4.0,5977.0,0.0006692320562154927
Derby,J01000031,Derby 002,E02002797,4.0,7256.0,0.0005512679162072767
Derby,J01000031,Derby 003,E02002798,2.0,9655.0,0.00020714655618850336
Derby,J01000031,Derby 004,E02002799,8.0,5993.0,0.0013348907058234607
Derby,J01000031,Derby 005,E02002800,3.0,6960.0,0.0004310344827586207
Derby,J01000031,Derby 006,E02002801,6.0,7389.0,0.0008120178643930166
Derby,J01000031,Derby 007,E02002802,7.0,7851.0,0.0008916061648197682
Derby,J01000031,Derby 008,E02002803,6.0,8610.0,0.0006968641114982578
Derby,J01000031,Derby 009,E02002804,4.0,8717.0,0.00045887346564184924
Derby,J01000031,Derby 010,E02002805,4.0,5425.0,0.0007373271889400922
Derby,J01000031,Derby 011,E02002806,5.0,6312.0,0.0007921419518377693
Derby,J01000031,Derby 012,E02002807,15.0,8632.0,0.001737720111214087
Derby,J01000031,Derby 013,E02002808,14.0,13142.0,0.001065286866534774
Derby,J01000031,Derby 014,E02002809,5.0,6702.0,0.0007460459564309161
Derby,J01000031,Derby 015,E02002810,0.0,8484.0,0.0
Derby,J01000031,Derby 016,E02002811,5.0,11482.0,0.000435464204842362
Derby,J01000031,Derby 017,E02002812,10.0,7567.0,0.0013215276860050217
Derby,J01000031,Derby 018,E02002813,8.0,11785.0,0.0006788290199406025
Derby,J01000031,Derby 019,E02002814,6.0,6912.0,0.0008680555555555555
Derby,J01000031,Derby 020,E02002815,3.0,8876.0,0.00033799008562415505
Derby,J01000031,Derby 021,E02002816,3.0,9476.0,0.00031658927817644573
Derby,J01000031,Derby 022,E02002817,0.0,6182.0,0.0
Derby,J01000031,Derby 023,E02002818,5.0,8584.0,0.0005824790307548928
Derby,J01000031,Derby 024,E02002819,3.0,7863.0,0.00038153376573826786
Derby,J01000031,Derby 025,E02002820,12.0,9594.0,0.0012507817385866166
Derby,J01000031,Derby 026,E02002821,11.0,12060.0,0.000912106135986733
Derby,J01000031,Derby 027,E02002822,5.0,6630.0,0.0007541478129713424
Derby,J01000031,Derby 028,E02002823,5.0,7306.0,0.000684369011771147
Derby,J01000031,Derby 029,E02002824,8.0,9883.0,0.00080947080845897
Derby,J01000031,Derby 030,E02002825,5.0,8523.0,0.0005866478939340608
