CityName,CityCode,MSOAName,MSOACode,POINum,Population,Availability
Doncaster,J01000032,Doncaster 033,E02001571,0.0,6101.0,0.0
Doncaster,J01000032,Doncaster 034,E02001572,0.0,7636.0,0.0
Exeter,J01000035,Exeter 001,E02004149,0.0,11914.0,0.0
Exeter,J01000035,Exeter 002,E02004150,0.0,7058.0,0.0
Exeter,J01000035,Exeter 003,E02004151,0.0,9590.0,0.0
Exeter,J01000035,Exeter 004,E02004152,0.0,10262.0,0.0
Exeter,J01000035,Exeter 005,E02004153,0.0,7497.0,0.0
Exeter,J01000035,Exeter 006,E02004154,0.0,8640.0,0.0
Exeter,J01000035,Exeter 007,E02004155,1.0,7538.0,0.00013266118333775536
Exeter,J01000035,Exeter 008,E02004156,5.0,12645.0,0.00039541320680110717
Exeter,J01000035,Exeter 009,E02004157,0.0,6712.0,0.0
Exeter,J01000035,Exeter 010,E02004158,0.0,8151.0,0.0
