CityName,CityCode,TemperatureMax,Time
Birmingham,J01000007,7.103777904353628,2019-12-20
Birmingham,J01000007,8.279376489507031,2019-12-21
Birmingham,J01000007,8.196848050003648,2019-12-22
Birmingham,J01000007,9.194394714942932,2019-12-23
Birmingham,J01000007,10.333660597068214,2019-12-24
Birmingham,J01000007,8.435799067310334,2019-12-25
Birmingham,J01000007,5.951769584031355,2019-12-26
Birmingham,J01000007,8.036447739670498,2019-12-27
Birmingham,J01000007,9.495595156883153,2019-12-28
Birmingham,J01000007,8.297058911431746,2019-12-29
Birmingham,J01000007,8.461771477190492,2019-12-30
Birmingham,J01000007,7.646175004843571,2019-12-31
Birmingham,J01000007,7.788263127391261,2020-01-01
Birmingham,J01000007,10.210943029391068,2020-01-02
Birmingham,J01000007,8.033294557279774,2020-01-03
Birmingham,J01000007,9.069677970298956,2020-01-04
Birmingham,J01000007,8.759302126539264,2020-01-05
Birmingham,J01000007,8.678911054368076,2020-01-06
Birmingham,J01000007,12.701702656888024,2020-01-07
Birmingham,J01000007,11.895033573333555,2020-01-08
Birmingham,J01000007,9.76382709520325,2020-01-09
Birmingham,J01000007,8.771248911941544,2020-01-10
Birmingham,J01000007,10.252241230298097,2020-01-11
Birmingham,J01000007,9.587805333408062,2020-01-12
Birmingham,J01000007,9.151234728117245,2020-01-13
Birmingham,J01000007,13.183625252716674,2020-01-14
Birmingham,J01000007,9.029832015570001,2020-01-15
Birmingham,J01000007,11.116883508650382,2020-01-16
Birmingham,J01000007,7.187537621141288,2020-01-17
Birmingham,J01000007,6.822612457862928,2020-01-18
Birmingham,J01000007,7.13943071022959,2020-01-19
Birmingham,J01000007,7.494057085292927,2020-01-20
Birmingham,J01000007,7.924998748031126,2020-01-21
Birmingham,J01000007,9.84326845716304,2020-01-22
Birmingham,J01000007,6.892684594731304,2020-01-23
Birmingham,J01000007,7.184262058287925,2020-01-24
Birmingham,J01000007,7.2022104050844655,2020-01-25
Birmingham,J01000007,8.656196830346405,2020-01-26
Birmingham,J01000007,6.981392348837508,2020-01-27
Birmingham,J01000007,7.216046766537479,2020-01-28
Birmingham,J01000007,9.201996362209792,2020-01-29
Birmingham,J01000007,11.016395066133143,2020-01-30
Birmingham,J01000007,11.63002659211568,2020-01-31
Birmingham,J01000007,10.488775073193628,2020-02-01
Birmingham,J01000007,12.148263253488679,2020-02-02
Birmingham,J01000007,9.434948863430625,2020-02-03
Birmingham,J01000007,8.35821332291517,2020-02-04
Birmingham,J01000007,8.77786239399245,2020-02-05
Birmingham,J01000007,9.210148692096684,2020-02-06
Birmingham,J01000007,10.058624589870169,2020-02-07
Birmingham,J01000007,11.598649443481401,2020-02-08
Birmingham,J01000007,12.51220099032109,2020-02-09
Birmingham,J01000007,7.589248694986083,2020-02-10
Birmingham,J01000007,6.097306118342971,2020-02-11
Birmingham,J01000007,7.951792515032437,2020-02-12
Birmingham,J01000007,9.079569335636576,2020-02-13
Birmingham,J01000007,11.052695636558688,2020-02-14
Birmingham,J01000007,12.940948400203556,2020-02-15
Birmingham,J01000007,8.512858637954519,2020-02-16
Birmingham,J01000007,10.43240723580345,2020-02-17
Birmingham,J01000007,9.205651009429381,2020-02-18
Birmingham,J01000007,9.159731841645064,2020-02-19
Birmingham,J01000007,9.891987483638816,2020-02-20
Birmingham,J01000007,11.528635366648247,2020-02-21
Birmingham,J01000007,11.927374810228374,2020-02-22
Birmingham,J01000007,11.75132660432933,2020-02-23
Birmingham,J01000007,12.632563743582189,2020-02-24
Birmingham,J01000007,7.216911764962713,2020-02-25
Birmingham,J01000007,7.259810781126619,2020-02-26
Birmingham,J01000007,6.9639592660210745,2020-02-27
Birmingham,J01000007,10.690162052378978,2020-02-28
Birmingham,J01000007,7.114676839316661,2020-02-29
Birmingham,J01000007,8.493603433125546,2020-03-01
Birmingham,J01000007,8.91950531732255,2020-03-02
Birmingham,J01000007,8.992977403422342,2020-03-03
Birmingham,J01000007,6.726976304009574,2020-03-04
Birmingham,J01000007,5.9574864704958514,2020-03-05
Birmingham,J01000007,9.600670018278805,2020-03-06
Birmingham,J01000007,11.556834346243177,2020-03-07
Birmingham,J01000007,11.567047395029064,2020-03-08
Birmingham,J01000007,11.943798249644518,2020-03-09
Birmingham,J01000007,14.37057273524671,2020-03-10
Birmingham,J01000007,12.428591870089084,2020-03-11
Birmingham,J01000007,9.82213845987998,2020-03-12
Birmingham,J01000007,10.529369700551317,2020-03-13
Birmingham,J01000007,11.518531700168523,2020-03-14
Birmingham,J01000007,8.802446418290886,2020-03-15
Birmingham,J01000007,11.287408276405918,2020-03-16
Birmingham,J01000007,12.294077173320469,2020-03-17
Birmingham,J01000007,8.629613356443173,2020-03-18
Birmingham,J01000007,6.0856905089038085,2020-03-19
Birmingham,J01000007,9.108600082140459,2020-03-20
Birmingham,J01000007,9.888952692180892,2020-03-21
Birmingham,J01000007,10.789952786722111,2020-03-22
Birmingham,J01000007,13.298881577688187,2020-03-23
Birmingham,J01000007,16.503937750489637,2020-03-24
Birmingham,J01000007,15.612041490757552,2020-03-25
Birmingham,J01000007,14.02407191638955,2020-03-26
Birmingham,J01000007,11.897889521200756,2020-03-27
Birmingham,J01000007,9.868590661779095,2020-03-28
Birmingham,J01000007,7.7837067972693745,2020-03-29
Birmingham,J01000007,8.279465303787896,2020-03-30
Birmingham,J01000007,10.038684104670446,2020-03-31
Birmingham,J01000007,9.69714813783831,2020-04-01
Birmingham,J01000007,12.78691992652811,2020-04-02
Birmingham,J01000007,12.94456093431641,2020-04-03
Birmingham,J01000007,15.466614993102391,2020-04-04
Birmingham,J01000007,19.969887921928915,2020-04-05
Birmingham,J01000007,15.340293634644347,2020-04-06
Birmingham,J01000007,17.916515098805817,2020-04-07
Birmingham,J01000007,21.30093991924278,2020-04-08
Birmingham,J01000007,20.156882562979916,2020-04-09
Birmingham,J01000007,23.16017659725973,2020-04-10
Birmingham,J01000007,23.640955710568175,2020-04-11
Birmingham,J01000007,20.88116719151871,2020-04-12
Birmingham,J01000007,9.796213729184615,2020-04-13
Birmingham,J01000007,13.306707831698041,2020-04-14
Birmingham,J01000007,18.12721235890778,2020-04-15
Birmingham,J01000007,19.54077564097069,2020-04-16
Birmingham,J01000007,13.956075785350619,2020-04-17
Birmingham,J01000007,9.627574311857288,2020-04-18
Birmingham,J01000007,15.635895617856374,2020-04-19
Birmingham,J01000007,16.010588716686478,2020-04-20
Birmingham,J01000007,17.45700561715121,2020-04-21
Birmingham,J01000007,19.294318164574058,2020-04-22
Birmingham,J01000007,20.27279933542742,2020-04-23
Birmingham,J01000007,19.780191923372588,2020-04-24
Birmingham,J01000007,17.6025732647697,2020-04-25
Birmingham,J01000007,20.400771176158113,2020-04-26
Birmingham,J01000007,15.081767444780983,2020-04-27
Birmingham,J01000007,8.10129512140567,2020-04-28
Birmingham,J01000007,13.53103946997277,2020-04-29
Birmingham,J01000007,10.59073388169093,2020-04-30
Birmingham,J01000007,13.279622237139021,2020-05-01
Birmingham,J01000007,15.253363662059307,2020-05-02
Birmingham,J01000007,14.77890894345584,2020-05-03
Birmingham,J01000007,15.296738293271167,2020-05-04
Birmingham,J01000007,14.816005882895645,2020-05-05
Birmingham,J01000007,17.17544168488151,2020-05-06
Birmingham,J01000007,21.676856883746364,2020-05-07
Birmingham,J01000007,22.67708605248538,2020-05-08
Birmingham,J01000007,23.019821045374737,2020-05-09
Birmingham,J01000007,10.76250825454338,2020-05-10
Birmingham,J01000007,10.699489782528696,2020-05-11
Birmingham,J01000007,12.843980894983163,2020-05-12
Birmingham,J01000007,11.1384098120034,2020-05-13
Birmingham,J01000007,14.324926749704279,2020-05-14
Birmingham,J01000007,14.819713059662094,2020-05-15
Birmingham,J01000007,16.56350384801533,2020-05-16
Birmingham,J01000007,18.69590275704275,2020-05-17
Birmingham,J01000007,20.245359445391532,2020-05-18
Birmingham,J01000007,24.02743802731594,2020-05-19
Birmingham,J01000007,25.69735942299794,2020-05-20
Birmingham,J01000007,23.206566152500688,2020-05-21
Birmingham,J01000007,18.616701972873383,2020-05-22
Birmingham,J01000007,17.11370395671216,2020-05-23
Birmingham,J01000007,20.17583169781239,2020-05-24
Birmingham,J01000007,23.00794263001841,2020-05-25
Birmingham,J01000007,22.5872539026446,2020-05-26
Birmingham,J01000007,23.817053483140278,2020-05-27
Birmingham,J01000007,23.08952285609632,2020-05-28
Birmingham,J01000007,23.706661519923347,2020-05-29
Birmingham,J01000007,24.271207107896586,2020-05-30
Birmingham,J01000007,24.776279466466217,2020-05-31
Birmingham,J01000007,24.245291798661324,2020-06-01
Birmingham,J01000007,24.77510668796014,2020-06-02
Birmingham,J01000007,13.900750577089855,2020-06-03
Birmingham,J01000007,14.296063661916923,2020-06-04
Birmingham,J01000007,15.249600677758531,2020-06-05
Birmingham,J01000007,15.843679440467895,2020-06-06
Birmingham,J01000007,15.233090261544353,2020-06-07
Birmingham,J01000007,16.58654091251634,2020-06-08
Birmingham,J01000007,19.029117524824287,2020-06-09
Birmingham,J01000007,15.725916168272992,2020-06-10
Birmingham,J01000007,17.37616345621726,2020-06-11
Birmingham,J01000007,18.26095890091904,2020-06-12
Birmingham,J01000007,23.961610164918298,2020-06-13
Birmingham,J01000007,23.414955490017874,2020-06-14
Birmingham,J01000007,24.653425178141998,2020-06-15
Birmingham,J01000007,22.774530496439258,2020-06-16
Birmingham,J01000007,21.0772634991061,2020-06-17
