CityName,CityCode,TemperatureMin,Time
Birmingham,J01000007,1.0934837206816574,2020-03-03
Birmingham,J01000007,0.5180999127338812,2020-03-04
Birmingham,J01000007,2.57341531548886,2020-03-05
Birmingham,J01000007,-2.7443454241617258,2020-03-06
Birmingham,J01000007,0.9443460538105979,2020-03-07
Birmingham,J01000007,6.006263531416151,2020-03-08
Birmingham,J01000007,4.21290832807231,2020-03-09
Birmingham,J01000007,5.3843413471272585,2020-03-10
Birmingham,J01000007,5.840453502855722,2020-03-11
Birmingham,J01000007,2.3880777179662576,2020-03-12
Birmingham,J01000007,4.045758687239788,2020-03-13
Birmingham,J01000007,4.176336977309284,2020-03-14
Birmingham,J01000007,7.294712465471393,2020-03-15
Birmingham,J01000007,1.7151327705872357,2020-03-16
Birmingham,J01000007,5.39589231313491,2020-03-17
Birmingham,J01000007,7.6940030503896395,2020-03-18
Birmingham,J01000007,4.279510432721068,2020-03-19
Birmingham,J01000007,3.9563581569402624,2020-03-20
Birmingham,J01000007,2.467764346209415,2020-03-21
Birmingham,J01000007,0.1479034910385456,2020-03-22
Birmingham,J01000007,-2.381643076951542,2020-03-23
Birmingham,J01000007,-0.42582215046901173,2020-03-24
Birmingham,J01000007,0.9259920805902023,2020-03-25
Birmingham,J01000007,-2.4556235180237858,2020-03-26
Birmingham,J01000007,-0.06697768124259136,2020-03-27
Birmingham,J01000007,2.4253986312440428,2020-03-28
Birmingham,J01000007,1.7322639798353998,2020-03-29
Birmingham,J01000007,0.06569068798325202,2020-03-30
Birmingham,J01000007,1.9263517210686572,2020-03-31
Birmingham,J01000007,0.8623042358044367,2020-04-01
Birmingham,J01000007,5.36225124108265,2020-04-02
Birmingham,J01000007,5.3937799499845305,2020-04-03
Birmingham,J01000007,1.8349282856992053,2020-04-04
Birmingham,J01000007,5.194102848360476,2020-04-05
Birmingham,J01000007,9.383090779211601,2020-04-06
Birmingham,J01000007,0.4311686673790243,2020-04-07
Birmingham,J01000007,6.287842318157397,2020-04-08
Birmingham,J01000007,8.067087201341993,2020-04-09
Birmingham,J01000007,5.815892789822323,2020-04-10
Birmingham,J01000007,8.277861661196264,2020-04-11
Birmingham,J01000007,7.374429057057489,2020-04-12
Birmingham,J01000007,4.798122501949012,2020-04-13
Birmingham,J01000007,-0.22309166370795092,2020-04-14
Birmingham,J01000007,1.0273983624978182,2020-04-15
Birmingham,J01000007,2.166697644205027,2020-04-16
Birmingham,J01000007,7.1370253930142225,2020-04-17
Birmingham,J01000007,4.581413858475732,2020-04-18
Birmingham,J01000007,4.35199184141692,2020-04-19
Birmingham,J01000007,3.87441703205247,2020-04-20
Birmingham,J01000007,5.772371843386725,2020-04-21
Birmingham,J01000007,5.018241052396386,2020-04-22
Birmingham,J01000007,4.857936003382987,2020-04-23
Birmingham,J01000007,4.778465871128129,2020-04-24
Birmingham,J01000007,4.4440819133699305,2020-04-25
Birmingham,J01000007,3.928335116493818,2020-04-26
Birmingham,J01000007,8.001134120135664,2020-04-27
Birmingham,J01000007,6.100606317374477,2020-04-28
Birmingham,J01000007,5.465003601028844,2020-04-29
Birmingham,J01000007,5.053774639836429,2020-04-30
