MSOACode,MSOAName,CityCode,CityName,background,building,road,water,barren,forest,agricultural
E02002233,Bradford 051,J01000013,Bradford,0.5881738005794426,0.21929812034915,0.1263972484017777,0.0,0.0387045164855812,0.0274263141840484,0.0
E02002234,Bradford 052,J01000013,Bradford,0.7061963119711377,0.1393731861267908,0.0662674277461565,0.0050747541575904,0.0007928434070249,0.0821844924231317,0.0001109841681677
E02002235,Bradford 053,J01000013,Bradford,0.6034527778625488,0.1317323303222656,0.0832789611816406,0.0134481811523437,0.0042816925048828,0.1611872863769531,0.0026187705993652
E02002236,Bradford 054,J01000013,Bradford,0.613417128442039,0.1525077819824218,0.0957045756595235,0.0015907824878961,0.0135796506639937,0.1190179905421297,0.004182090221996
E02002237,Bradford 055,J01000013,Bradford,0.6563259038058195,0.1614423881877552,0.1072926304557106,0.0001495101235129,0.0136480114676735,0.0611125122417103,2.9043717817826703e-05
E02002238,Bradford 056,J01000013,Bradford,0.6420444058402409,0.1575012771126964,0.1151812935933167,0.0,0.0188868834659484,0.0643445647798492,0.0020415752079482
E02002239,Bradford 057,J01000013,Bradford,0.6117425820262161,0.2123537358549452,0.0667432883351119,0.0143126497563627,0.0030499330500966,0.0909508223386155,0.0008469886386517
E02002240,Bradford 058,J01000013,Bradford,0.6193034381030565,0.1444273321752054,0.0646945786191172,0.0310010446495268,0.0621037213450883,0.0711796369210657,0.0072902481869397
E02002241,Bradford 059,J01000013,Bradford,0.6437430389077156,0.1462251858908403,0.0935943276374665,0.0122108050546456,0.0298734609419865,0.0711302005131065,0.0032229810542388
E02002242,Bradford 060,J01000013,Bradford,0.5868833680816045,0.1298865682505087,0.0734519874286441,0.056145766976127,0.0178624588922159,0.1331050022285242,0.0026648481423754
E02002243,Bradford 061,J01000013,Bradford,0.6579571238621931,0.1407283101416966,0.0719930081928715,0.0192526640476158,0.0272460213967241,0.0807435554937222,0.0020793168651764
E02002271,Kirklees 001,J01000013,Bradford,0.6876445231424302,0.1066319864414026,0.0521790921074748,0.053703315242414,0.0118108594161088,0.0873326871638213,0.0006975364863482
E02002273,Kirklees 003,J01000013,Bradford,0.6561953779579937,0.1041259564586935,0.058218934633358,0.06743277045892,0.0206938933320981,0.0908670940575078,0.0024659731014286
E02003491,Brighton and Hove 001,J01000014,Brighton & Hove,0.6642393982005147,0.1544893897571988,0.0585619623468182,0.04804674262598,0.0014594593472944,0.0721346999388646,0.001068347783329
E02003492,Brighton and Hove 002,J01000014,Brighton & Hove,0.6972913977956603,0.1280052805115393,0.0620086454249944,0.0243860790670549,0.0002683767581575,0.0863443381373536,0.0016958823052396
E02003493,Brighton and Hove 003,J01000014,Brighton & Hove,0.6179856870987143,0.1264700923962892,0.0444662327869544,0.0479530310900891,0.0002239946233747,0.1617170151181127,0.0011839468864653
E02003494,Brighton and Hove 004,J01000014,Brighton & Hove,0.6643065766915263,0.1421905176599598,0.0331783401233523,0.052306425638039,0.0050899569548708,0.1015287431258729,0.0013994398063787
E02003496,Brighton and Hove 006,J01000014,Brighton & Hove,0.6623333330733326,0.1525648561910318,0.0737554531889601,0.0254495151507587,0.0031818475205296,0.0827149948753868,0.0
E02003497,Brighton and Hove 007,J01000014,Brighton & Hove,0.6539584809699944,0.1257351375493562,0.0466606417705644,0.0421809943845255,0.0,0.1310966739260693,0.0003680713994899
E02003498,Brighton and Hove 008,J01000014,Brighton & Hove,0.6430717489632571,0.1241804491572019,0.0589829987170649,0.0316337350369835,0.003182825254125,0.1363978239000678,0.0025504189712994
E02003499,Brighton and Hove 009,J01000014,Brighton & Hove,0.6581460242382013,0.1204324594786515,0.0483016447350891,0.05260580981412,0.0,0.1194217780765049,0.001092283657433
E02003500,Brighton and Hove 010,J01000014,Brighton & Hove,0.5235043212071361,0.3236228891667103,0.0620367062971895,0.0007681622601195,0.0,0.0900679210688443,0.0
E02003501,Brighton and Hove 011,J01000014,Brighton & Hove,0.5984749221801757,0.1416905784606933,0.0389112091064453,0.0513364219665527,0.0,0.1686783599853515,0.0009085083007812
E02003503,Brighton and Hove 013,J01000014,Brighton & Hove,0.669250204836252,0.1673364314501499,0.0641514686608093,0.0149148521777646,0.0002795003885086,0.083479039809283,0.0005885026772324
E02003504,Brighton and Hove 014,J01000014,Brighton & Hove,0.5735537340587609,0.1902999411775235,0.0585403597767629,0.0480178864084775,0.0045259557285036,0.12185709345365,0.0032050293963212
E02003505,Brighton and Hove 015,J01000014,Brighton & Hove,0.5715563762237422,0.3132927605719982,0.0337595959422004,0.0053901514077087,0.0,0.0760011158543503,0.0
E02003506,Brighton and Hove 016,J01000014,Brighton & Hove,0.5890193927250685,0.3292475494097766,0.0613066574622844,0.0052076955574059,0.0,0.0152187048454643,0.0
E02003508,Brighton and Hove 018,J01000014,Brighton & Hove,0.5678555277369967,0.2940348682787594,0.0660320512400377,0.0062965546678376,0.0,0.0539717194217963,0.0118092786545721
E02003509,Brighton and Hove 019,J01000014,Brighton & Hove,0.5810460166325645,0.2671378483847966,0.0475737072172619,0.0,0.0,0.1042424277653769,0.0
E02003510,Brighton and Hove 020,J01000014,Brighton & Hove,0.6188840157645089,0.2207249232700892,0.0293309674944196,0.0071917288643973,0.0001168387276785,0.1237515258789062,0.0
E02003511,Brighton and Hove 021,J01000014,Brighton & Hove,0.5755131853757983,0.2197220702530984,0.0699077522667655,0.0898296421171685,0.018794632886158,0.0262327171010112,0.0
E02003512,Brighton and Hove 022,J01000014,Brighton & Hove,0.5287994683957568,0.4007880266974954,0.0352139192468979,2.991919424019608e-06,0.0,0.0351955937404258,0.0
E02003513,Brighton and Hove 023,J01000014,Brighton & Hove,0.589042395876165,0.2570013302808616,0.071353666963633,0.0161685162817525,0.025016516969915,0.0414175736276727,0.0
E02003514,Brighton and Hove 024,J01000014,Brighton & Hove,0.6047568273062658,0.3127295754172585,0.0280968251854482,0.004860540833136,0.0,0.0495562312578914,0.0
E02003515,Brighton and Hove 025,J01000014,Brighton & Hove,0.6875369579761059,0.1428067838990843,0.0700553794959922,0.0275406280121245,0.0024630558955204,0.0614078075854809,0.0081893871356914
E02003516,Brighton and Hove 026,J01000014,Brighton & Hove,0.5520067875928217,0.3256772485109839,0.0657104643264619,0.0006530308487391,0.0,0.0559524687209931,0.0
E02003517,Brighton and Hove 027,J01000014,Brighton & Hove,0.5032918399685611,0.3873827049769268,0.0546230388634769,0.0054912138891137,0.004293754722582,0.0421549215629722,0.0027625260163671
E02003518,Brighton and Hove 028,J01000014,Brighton & Hove,0.5778076349820062,0.2280535906466381,0.1116808121127915,0.0295786510056031,0.0208363880568968,0.0320429231960641,0.0
E02003519,Brighton and Hove 029,J01000014,Brighton & Hove,0.5572225039767236,0.3437506292284149,0.0487065266088112,0.0287046924079816,0.0080076394621858,0.0136080083158827,0.0
E02003520,Brighton and Hove 030,J01000014,Brighton & Hove,0.5656492260919102,0.2953205937924592,0.0452779134114583,0.0076893792636152,0.0,0.086062887440557,0.0
E02003521,Brighton and Hove 031,J01000014,Brighton & Hove,0.574170571786386,0.2611937817232108,0.1024695502387152,0.0159666273328993,0.0233100137592833,0.0228894551595052,0.0
E02003522,Brighton and Hove 032,J01000014,Brighton & Hove,0.6755077230519262,0.153479056522764,0.068304811674973,0.0433702929266567,0.029644880623653,0.026758233432112,0.0029350017679148
E02003012,Bristol 001,J01000015,Bristol,0.668606791508493,0.1144180363004376,0.038814150503209,0.0135438888119796,0.0010005257050264,0.1628373273919526,0.0007792797789015
E02003013,Bristol 002,J01000015,Bristol,0.6551630372141564,0.1239017077269983,0.0558412609182202,0.0570252381680861,0.0003310174901086,0.1077364418128017,1.2966696284871244e-06
E02003014,Bristol 003,J01000015,Bristol,0.6058296841777369,0.1612445959884129,0.0429504146885484,0.0169327601362554,0.001214797725987,0.1687434907263137,0.0030842565567454
E02003015,Bristol 004,J01000015,Bristol,0.6902411050951464,0.1618758050870684,0.0690174863468773,0.0187626082224543,0.0007007322776264,0.0592771949937107,0.0001250679771164
E02003016,Bristol 005,J01000015,Bristol,0.6658778797496449,0.1849237268621271,0.0991896889426491,0.0130033666437322,0.0224107222123579,0.0140550093217329,0.0005396062677556
E02003017,Bristol 006,J01000015,Bristol,0.592992625220774,0.1696251091783983,0.0377728301699798,0.0147411988513304,0.0,0.1848682365795173,0.0
E02003018,Bristol 007,J01000015,Bristol,0.6230824302683748,0.1008373640406505,0.0466852955733607,0.0105938046235504,0.0,0.2185158931216959,0.0002852123723674
E02003019,Bristol 008,J01000015,Bristol,0.6400606224423363,0.1512903355189732,0.0726382184709821,0.0644148181733631,0.0160357956659226,0.052056419735863,0.0035037899925595
E02003020,Bristol 009,J01000015,Bristol,0.6455100970561278,0.117918933037273,0.0366651993224074,0.0154502996519291,0.0007267616314594,0.1837145075451728,1.420175563023743e-05
E02003021,Bristol 010,J01000015,Bristol,0.6568287371580999,0.1591902041284024,0.0836542625507895,0.0262194708084203,0.0,0.0654386556677788,0.0086686696865089
E02003022,Bristol 011,J01000015,Bristol,0.6647175709265375,0.1615309774558031,0.0632756776962144,0.0316764059117589,5.900245788465808e-05,0.078676836952223,6.352859957815276e-05
E02003023,Bristol 012,J01000015,Bristol,0.5715688018181063,0.0904383794498829,0.0358118373855405,0.0213660421641732,5.756022959102986e-05,0.2801470119460874,0.0006103670066184
E02003024,Bristol 013,J01000015,Bristol,0.6324399908383688,0.1791362762451172,0.065877358118693,0.0014881690343221,0.0,0.1210582057634989,0.0
E02003025,Bristol 014,J01000015,Bristol,0.6813053435562921,0.1176582658794564,0.0749537150065104,0.0033284397752072,0.008613281966375,0.1116174868015056,0.002523467014653
E02003026,Bristol 015,J01000015,Bristol,0.6035952942685986,0.1021002239166189,0.0263822600643294,0.0146002867674663,0.0,0.2532209429824561,0.0001009920005303
E02003027,Bristol 016,J01000015,Bristol,0.6386211189681185,0.2417638858635268,0.0736971872295448,0.0064903990237298,0.0,0.0386629618570476,0.0007644470580323
E02003028,Bristol 017,J01000015,Bristol,0.6321268029361146,0.2079200535413334,0.0530480309857746,0.0068505267992316,0.0,0.1000370674203039,1.7518317241773308e-05
E02003029,Bristol 018,J01000015,Bristol,0.667948290133853,0.1689356681186512,0.0861683451564263,0.012917339936336,0.000118074783084,0.0639122818716492,0.0
E02003030,Bristol 019,J01000015,Bristol,0.6191106884684784,0.1781483328105598,0.0694382522279853,0.0246107341437939,0.0003916001477778,0.1061220737482538,0.0021783184531508
E02003031,Bristol 020,J01000015,Bristol,0.5912675577051499,0.2342772203333237,0.0658504261690027,0.0015289362739114,0.0,0.1010758456061868,0.0060000139124253
E02003032,Bristol 021,J01000015,Bristol,0.6424463519769181,0.1872851513475778,0.0722038953339399,0.0214395995440093,0.003250551032254,0.0725478206772402,0.0008266300880605
E02003033,Bristol 022,J01000015,Bristol,0.600561017820821,0.2511399398894,0.0461660531850961,0.0005076481745793,0.0,0.1003107375647189,0.0013146033653846
E02003034,Bristol 023,J01000015,Bristol,0.5768287203411082,0.2654895747979769,0.0687526820150034,0.0001915488493162,0.0064100434508504,0.0821314944496637,0.000195936096081
E02003036,Bristol 025,J01000015,Bristol,0.6074056276133363,0.2632901903609155,0.0485741843639964,0.0,0.0,0.0805080360090228,0.0002219616527288
E02003037,Bristol 026,J01000015,Bristol,0.6047267653961598,0.2455374902210703,0.0264059789174259,0.0,0.0,0.123329765465344,0.0
E02003038,Bristol 027,J01000015,Bristol,0.6057369697384718,0.2483885602253239,0.0975756017173208,0.0081962771532012,0.0,0.0393639541253811,0.000738637040301
E02003039,Bristol 028,J01000015,Bristol,0.6740638717921169,0.2022526109616742,0.0857045711374938,0.0030218397938666,0.0,0.0325838699790489,0.0023732363357993
E02003040,Bristol 029,J01000015,Bristol,0.5098383104478991,0.2531466870694547,0.0784538887642525,0.0388860187015017,3.479622505806588e-06,0.1051776989086254,0.0144939164857606
E02003041,Bristol 030,J01000015,Bristol,0.6561203917725195,0.1698312736529526,0.0263031518144859,0.0033829869697991,0.0,0.1390118496023493,0.0053503461878934
E02003043,Bristol 032,J01000015,Bristol,0.6102473364935981,0.2112678245261863,0.0317482418484158,0.0629797193739149,0.0009418346263744,0.0825272171585648,0.0002878259729456
E02003044,Bristol 033,J01000015,Bristol,0.599657907610277,0.1420848143167336,0.0630269538978846,0.0077879211312121,0.0,0.1870918202888588,0.0003505827550337
E02003045,Bristol 034,J01000015,Bristol,0.5912018391623426,0.1928861817317222,0.0383665739600338,0.0320350874715776,0.0,0.1455103176743236,0.0
E02003046,Bristol 035,J01000015,Bristol,0.5655859704298836,0.192131454104013,0.0799326782992373,0.025169631019889,0.0,0.137013089552129,0.0001671765948478
E02003047,Bristol 036,J01000015,Bristol,0.6168796221415201,0.2616245481703017,0.0434488455454508,0.0115991168551974,0.000679784350925,0.0655988057454427,0.0001692771911621
E02003048,Bristol 037,J01000015,Bristol,0.5220177708839884,0.1992802911875199,0.0807838439941406,0.0499743247518734,0.0043110750159438,0.1403561806192203,0.0032765135473134
E02003049,Bristol 038,J01000015,Bristol,0.5958654060327816,0.1376743154858329,0.0445126777095237,0.0428779163414526,0.0020064804264108,0.1723026487762134,0.0047605552277848
E02003050,Bristol 039,J01000015,Bristol,0.6140771484375,0.2466991717998798,0.0706269953801081,0.0061879788912259,1.1314978966346156e-05,0.0615704580453725,0.0008269324669471
E02003051,Bristol 040,J01000015,Bristol,0.6245356448225873,0.1724648487027334,0.0490286742872725,0.0079743014315147,0.0001965798170868,0.1435116788367952,0.0022882721020099
E02003052,Bristol 041,J01000015,Bristol,0.6260558437293684,0.2379602996396347,0.068910195793904,0.0069976806640625,0.0013327585139744,0.0529119357256822,0.0058312859333736
E02003053,Bristol 042,J01000015,Bristol,0.5630101690548479,0.1921662003696435,0.0742376487213665,0.0214171688326915,0.0002038121035125,0.148852428177145,0.0001125727407928
E02003054,Bristol 043,J01000015,Bristol,0.6302113683727086,0.1658998626824727,0.0628769750390131,0.0337966552425726,0.0005190496046835,0.1066960890585493,0.0
E02003055,Bristol 044,J01000015,Bristol,0.682020729723068,0.1455109568830496,0.0950144807370706,0.0129508850292656,0.00238524610623,0.0593980051838932,0.0027196963374226
E02003056,Bristol 045,J01000015,Bristol,0.6644907354416693,0.1285288518206437,0.0685659394299894,0.0362783227478179,0.0002111306511553,0.1016526257902606,0.0002723941184636
E02003057,Bristol 046,J01000015,Bristol,0.6574464639027914,0.1213945746421814,0.0574580232302347,0.0291399757067362,0.001294990380605,0.1290108958880106,0.0042550762494405
E02003058,Bristol 047,J01000015,Bristol,0.6815437631508738,0.1272775053568312,0.0647936424438896,0.0402401403053519,0.0066166645063157,0.0767970527570272,0.0027312314797103
E02003059,Bristol 048,J01000015,Bristol,0.6130946428619937,0.1678450667974182,0.0645559891871848,0.0059378972802938,0.0043257711991481,0.1433410856753629,0.0008995469985983
E02003060,Bristol 049,J01000015,Bristol,0.6425779023522997,0.1502125513692774,0.0613057325786189,0.0149454050026978,0.0001123183432256,0.1302875711760168,0.0005585191778635
E02003061,Bristol 050,J01000015,Bristol,0.7325910415327499,0.1358723378885647,0.0720628505014669,0.0108854398445741,9.618831586234176e-05,0.0452367726257581,0.0032553692910238
E02003062,Bristol 051,J01000015,Bristol,0.7004674379942847,0.1509429118672355,0.0637828951976338,0.01611662692711,0.0007877037173411,0.0678482993704373,5.412492595735144e-05
E02003063,Bristol 052,J01000015,Bristol,0.6299248449132377,0.1976692319426489,0.0732986080153352,0.0344291393154868,0.0003914608594864,0.0633355765131842,0.0009511384406205
E02003064,Bristol 053,J01000015,Bristol,0.689091970882609,0.128692052816344,0.0589969044311346,0.0179801311575728,0.0075903311479626,0.0976486095643768,0.0
E02003109,South Gloucestershire 020,J01000015,Bristol,0.66682265625,0.150936376953125,0.0707821044921875,0.0203090087890625,0.0,0.090733642578125,0.0004162109375
E02003110,South Gloucestershire 021,J01000015,Bristol,0.6479819768221045,0.1600998422692238,0.0602830971042391,0.0138286363598023,2.4542927513195778e-05,0.1169061203149367,0.0008757842021803
E02003111,South Gloucestershire 022,J01000015,Bristol,0.6406169044278596,0.1506879780935637,0.06676379685608,0.0283787097731929,0.0,0.1089901874388738,0.0045624234104298
E02003112,South Gloucestershire 023,J01000015,Bristol,0.7100937891190576,0.1581740213637186,0.0732999823728583,0.0160169859190244,0.0,0.0424152212253408,0.0
E02003114,South Gloucestershire 025,J01000015,Bristol,0.6331278830258106,0.1824252808867054,0.0703877784286342,0.0121572188549888,0.0,0.1011371547451605,0.0007646840587004
E02003115,South Gloucestershire 026,J01000015,Bristol,0.6427075213290455,0.2083580680026923,0.0841943350386022,0.0113171000192723,0.0018203802768892,0.0499343984432529,0.0016681968902453
E02003116,South Gloucestershire 027,J01000015,Bristol,0.6686596605512831,0.1803455882602267,0.0853917333814832,0.0262304411994086,0.0,0.0385332107543945,0.0008393658532036
E02003117,South Gloucestershire 028,J01000015,Bristol,0.6121161045172275,0.2190120763945997,0.0710098946142775,0.0099769005408653,0.0016773548203441,0.0845707778827703,0.0016368912299152
E02003118,South Gloucestershire 029,J01000015,Bristol,0.6260716626598577,0.1354508855540281,0.0514610557799126,0.050179268903793,0.0007173817628508,0.1359624801927311,0.0001572651468264
E02003119,South Gloucestershire 030,J01000015,Bristol,0.6744282639871432,0.1395984559547244,0.0531062028539462,0.0522808315247062,0.0028494587094765,0.0729019435371939,0.0048348434328094
E02003120,South Gloucestershire 031,J01000015,Bristol,0.6516919302647692,0.1385797747358947,0.0583535429438518,0.0497096190484094,0.0013772678105081,0.0990449006654272,0.0012429645311393
E02003121,South Gloucestershire 032,J01000015,Bristol,0.6294061388712977,0.1537627579175394,0.0557107784185015,0.0373995417463342,0.0005943672971063,0.1215891076174919,0.0015373081317286
E02006887,Bristol 054,J01000015,Bristol,0.6165800548735119,0.2206886459864528,0.0828621717003302,0.0212854967992341,0.0004427707153745,0.0579010612319432,0.0002397986931529
E02006888,Bristol 055,J01000015,Bristol,0.5563032096456211,0.2895311218070386,0.0861041508498236,1.24366305838558e-05,5.070318622648903e-06,0.0612655687481632,0.0067784420001469
E02006889,Bristol 056,J01000015,Bristol,0.5897634336804933,0.1894186724905981,0.098566312161421,0.0079762805840347,0.0,0.1142753010834527,0.0
E02006890,Bristol 057,J01000015,Bristol,0.6002413063644035,0.241113335624304,0.0862017251335433,0.019262708906076,0.0015396763858922,0.048242649681584,0.0033985979041968
E02003719,Cambridge 001,J01000019,Cambridge,0.8202970061315542,0.1087209877847623,0.0597155701880361,0.0004767837310705,0.0006259309143579,0.0094809652376575,0.0006827560125612
E02003720,Cambridge 002,J01000019,Cambridge,0.7936851324037064,0.1114435713420542,0.0624568968780281,0.0119923199794089,0.003367366347202,0.016592762082122,0.0004619509674781
E02003721,Cambridge 003,J01000019,Cambridge,0.7882970049612436,0.1111657033354248,0.0552422115314719,0.0174728079710838,0.0028921756875153,0.0149534937216882,0.0099766027915722
E02003722,Cambridge 004,J01000019,Cambridge,0.7488233412819347,0.1073242932900615,0.0684531639362203,0.0251991228125561,0.0042001351542856,0.0454311590085084,0.0005687845164331
E02003723,Cambridge 005,J01000019,Cambridge,0.7865359479396039,0.0588156357695237,0.0361530053569543,0.075849098588509,0.0159751126204678,0.0254708956567477,0.0012003040681934
E02003724,Cambridge 006,J01000019,Cambridge,0.710295923923901,0.093141264290012,0.0545843149637343,0.0494944805416102,0.0162515835354617,0.0285719448048285,0.047660487940452
E02003725,Cambridge 007,J01000019,Cambridge,0.752440157944594,0.1008687678391371,0.0348993937174479,0.0787743126473775,0.0087394249148485,0.0204337903154574,0.0038441526211374
E02003726,Cambridge 008,J01000019,Cambridge,0.7201835013724662,0.1686250999910667,0.0573514434751007,0.0170761711136467,0.0063216750686233,0.0302129099126169,0.0002291990664793
E02003727,Cambridge 009,J01000019,Cambridge,0.7162123460036057,0.1170460853350938,0.0773468243299856,0.044630829399154,0.0015205970177283,0.026050161327836,0.0171931565865962
E02003728,Cambridge 010,J01000019,Cambridge,0.6726751273512706,0.1263949263541371,0.0672244701623106,0.1113486025368505,0.002155360117099,0.0188489246476412,0.0013525888306908
E02003729,Cambridge 011,J01000019,Cambridge,0.7543809196314938,0.1134379558170157,0.044735565035804,0.0383162269180492,0.0113341955722138,0.0292192183954091,0.0085759186300141
E02003730,Cambridge 012,J01000019,Cambridge,0.7615838412580819,0.1044045704808728,0.0512871683054956,0.0390395907698006,0.0130945139917834,0.0255708049905711,0.0050195102033943
E02003731,Cambridge 013,J01000019,Cambridge,0.7496248120099586,0.1092521265933388,0.0474598725751396,0.0544204326868916,0.0062490076836528,0.0286052349065823,0.004388513544436
E02003781,South Cambridgeshire 007,J01000019,Cambridge,0.7346703980601001,0.1155871037704505,0.053305981082428,0.033506738361891,0.0313453201810551,0.0301812169573505,0.0014032415867245
E02003783,South Cambridgeshire 009,J01000019,Cambridge,0.7459605360372539,0.0588788599273754,0.0387000400297397,0.0469148767876454,0.0434189024859225,0.0522800709581033,0.0138467137739595
E02003785,South Cambridgeshire 011,J01000019,Cambridge,0.6984857441939255,0.0847411018093975,0.0544143064108816,0.0543698510680922,0.037538583485066,0.0165485875071067,0.0539018255255303
E02003786,South Cambridgeshire 012,J01000019,Cambridge,0.7992998721662504,0.0576336544629765,0.0293423493237089,0.055651007509651,0.0116442683155585,0.0219604850164956,0.0244683632053587
E02003989,Carlisle 003,J01000021,Carlisle,0.6877798939598642,0.1768435766985379,0.0615130389950818,0.0109526294596131,0.0010933657663779,0.0614149572094743,0.0004025379110507
E02003990,Carlisle 004,J01000021,Carlisle,0.6868047727608915,0.1450215750288996,0.0598776069630412,0.0290748414284383,0.0062318563795691,0.0699845216384609,0.003004825800699
E02003991,Carlisle 005,J01000021,Carlisle,0.7221409144484312,0.16718083421124,0.0543471006589515,0.0259473365203083,0.0021530171739402,0.0282307969871286,0.0
E02003992,Carlisle 006,J01000021,Carlisle,0.6334802296536028,0.2376767222277657,0.0552380545348891,0.0092388012640284,0.0089978132813967,0.0535065545613025,0.0018618244770144
E02003994,Carlisle 008,J01000021,Carlisle,0.6702470334214718,0.201466197170848,0.0741077769886363,0.0076860432542805,0.0073143773934179,0.038366463026192,0.0008121087451531
E02003995,Carlisle 009,J01000021,Carlisle,0.710443394784709,0.1680141623693568,0.0850267919875283,0.0121948009228888,0.0017747078233092,0.0216818365431923,0.0008643055690153
E02003996,Carlisle 010,J01000021,Carlisle,0.6392114210498425,0.2113831276117369,0.0696335903433866,0.009794912412185,0.0127364166023195,0.0540034922518471,0.0032370397286821
E02003997,Carlisle 011,J01000021,Carlisle,0.7018018430417723,0.1810853975313203,0.071296485694679,0.0049371117944115,0.0025364781285191,0.0375648154868735,0.0007778683224239
E02003998,Carlisle 012,J01000021,Carlisle,0.7049223031570663,0.1675920856532765,0.0801301415286847,0.0054017935226212,0.003327122019298,0.0370136545665228,0.0016128995525303
E02003999,Carlisle 013,J01000021,Carlisle,0.7069604268084334,0.1473653805693591,0.0574048167943439,0.0494382623462388,0.0057852396954727,0.0321147745680345,0.0009310992181172
E02001958,Coventry 001,J01000028,Coventry,0.7574031870692475,0.1586603983699869,0.0309998717489121,0.0348787837042432,0.0048744327950036,0.0121584467901807,0.0010248795224257
E02001959,Coventry 002,J01000028,Coventry,0.6569268144443183,0.1932111140004618,0.0276631296039344,0.0811655507059039,0.0062632130716511,0.0061507750608639,0.0286194031128663
E02001961,Coventry 004,J01000028,Coventry,0.7257922944568452,0.1469765072777157,0.0396044534350198,0.0744738624209449,0.0081682962084573,0.0049332633851066,5.1322815910218255e-05
E02001962,Coventry 005,J01000028,Coventry,0.7171582224866054,0.1771811632231283,0.0368997856209285,0.0441197743948852,0.0175942827207444,0.0069813569866998,6.541456700811934e-05
E02001963,Coventry 006,J01000028,Coventry,0.7097711953088697,0.2044680286960531,0.0505415338565869,0.0351647586184363,0.0,4.954852136094331e-05,4.934998693076208e-06
E02001964,Coventry 007,J01000028,Coventry,0.745965994734359,0.1248092260917109,0.0253747727268183,0.0844202422314803,0.0082191928016248,0.0063633835791565,0.0048471878348499
E02001965,Coventry 008,J01000028,Coventry,0.7278998394401706,0.1766090081662547,0.0292049797213807,0.0403407816984215,0.0177721607441804,0.005580185870735,0.0025930443588568
E02001966,Coventry 009,J01000028,Coventry,0.6949961003422516,0.2455521340254742,0.0352816732680109,0.0131155117042015,0.0067873764748457,0.0017441904078648,0.002523013777351
E02001967,Coventry 010,J01000028,Coventry,0.7018101640181108,0.1162895063920454,0.0190304426713423,0.0781447809392755,0.0234486805308948,0.015731894753196,0.0455445306951349
E02001968,Coventry 011,J01000028,Coventry,0.6462552426777851,0.2327854140838748,0.0372120743737175,0.059908155866589,0.0197008918313419,0.0023792856532147,0.0017589355134768
E02001969,Coventry 012,J01000028,Coventry,0.6797418947573062,0.2452089168407299,0.0650994689376266,0.0089073181152343,0.0001228120591905,0.0009052135326244,1.4375757288049769e-05
E02001970,Coventry 013,J01000028,Coventry,0.6588383312971807,0.130622112155765,0.0145822954885711,0.0675427723831815,0.0655950837128879,0.0615433501167657,0.0012760548456477
E02001971,Coventry 014,J01000028,Coventry,0.6330395936965942,0.2133836448192596,0.0493286848068237,0.097587376832962,0.0015029907226562,0.0004428029060363,0.0047149062156677
E02001972,Coventry 015,J01000028,Coventry,0.7437523248143519,0.2018093552496134,0.0223781291579761,0.0234053845509835,0.0006403423700014,0.0057722120208213,0.0022422518362521
E02001973,Coventry 016,J01000028,Coventry,0.7035382545600504,0.2014689558643405,0.0390705173298464,0.0526881589727886,7.533703820180085e-05,0.0002750202760858,0.0028837559586864
E02001974,Coventry 017,J01000028,Coventry,0.6488810809361453,0.2104798245292178,0.0395159947389812,0.0526227653371116,0.0149728058390534,0.0290981579378161,0.0044293706816744
E02001975,Coventry 018,J01000028,Coventry,0.7116830361855997,0.2213978810353322,0.050494384765625,0.015473071948902,0.0,6.35645411036036e-05,0.0008880615234375
E02001976,Coventry 019,J01000028,Coventry,0.7492628345360999,0.1229690243351103,0.0273588178706237,0.0411444068299221,0.0355159403385166,0.0184020261792062,0.0053469499105209
E02001977,Coventry 020,J01000028,Coventry,0.7261770017730803,0.1779472553624516,0.0426137243400281,0.0388873390040214,0.0020807541928811,0.0085107583915237,0.0037831669360135
E02001978,Coventry 021,J01000028,Coventry,0.7552157345694578,0.2016417922806687,0.0347076349237554,0.007745588373564,0.0,0.0006584651621478,3.078469040618162e-05
E02001979,Coventry 022,J01000028,Coventry,0.6947801661790665,0.2215526054095024,0.055219738054475,0.013700892236941,0.0003756598947437,0.0141822144576196,0.0001887237676516
E02001980,Coventry 023,J01000028,Coventry,0.7920263780338122,0.1160759502158218,0.0327920990729755,0.0424768450957315,0.0044008171808738,0.0112663601827544,0.0009615502180305
E02001981,Coventry 024,J01000028,Coventry,0.6481272734000708,0.300283824109865,0.0425942185033073,0.0084615567835365,5.7154000843858886e-05,0.0004705502181103,5.422984266114983e-06
E02001982,Coventry 025,J01000028,Coventry,0.7827603197473241,0.1470989117159305,0.0284789278125512,0.0312107917204929,0.0041060560331569,0.0056433489942175,0.0007016439763266
E02001983,Coventry 026,J01000028,Coventry,0.6809897981702085,0.1933187063795208,0.0236257615537552,0.0385931029113318,0.0128789496900161,0.0439985007393825,0.0065951805557847
E02001984,Coventry 027,J01000028,Coventry,0.6960774786461333,0.236134050079205,0.0411948630337341,0.0226500433527745,0.0,0.0009810627880184,0.0029625021001344
E02001985,Coventry 028,J01000028,Coventry,0.7040991936960528,0.2021105674005323,0.0580325280466387,0.0163156140235162,0.0034328583748109,0.0142301128756615,0.0017791255827872
E02001986,Coventry 029,J01000028,Coventry,0.7580693852916568,0.0867377451617454,0.0171166288233226,0.0283923711160289,0.003230879364207,0.106452990243039,0.0
