CityName,CityCode,MSOAName,MSOACode,Value,LowerConfidenceInterval,UpperConfidenceInterval,Gender
Manchester,J01000058,Manchester 015,E02001059,53.2,51.9,54.4,Female
Manchester,J01000058,Manchester 017,E02001061,52.3,51.1,53.5,Male
Manchester,J01000058,Manchester 017,E02001061,54.4,53.2,55.6,Female
Manchester,J01000058,Manchester 018,E02001062,50.3,49.0,51.6,Male
Manchester,J01000058,Manchester 018,E02001062,52.5,51.1,54.0,Female
Manchester,J01000058,Manchester 019,E02001063,54.5,52.9,56.1,Male
Manchester,J01000058,Manchester 019,E02001063,55.2,53.4,56.9,Female
Manchester,J01000058,Manchester 020,E02001064,52.1,50.9,53.3,Male
Manchester,J01000058,Manchester 020,E02001064,51.9,50.7,53.0,Female
Manchester,J01000058,Manchester 021,E02001065,55.6,54.3,56.9,Male
Manchester,J01000058,Manchester 021,E02001065,57.5,56.1,58.9,Female
Manchester,J01000058,Manchester 022,E02001066,52.4,51.2,53.7,Male
Manchester,J01000058,Manchester 022,E02001066,53.6,52.1,55.1,Female
Manchester,J01000058,Manchester 023,E02001067,53.2,51.9,54.4,Male
Manchester,J01000058,Manchester 023,E02001067,54.5,53.2,55.8,Female
Manchester,J01000058,Manchester 024,E02001068,51.9,50.6,53.2,Male
Manchester,J01000058,Manchester 024,E02001068,52.0,50.7,53.3,Female
Manchester,J01000058,Manchester 025,E02001069,55.1,53.7,56.4,Male
Manchester,J01000058,Manchester 025,E02001069,53.3,51.8,54.7,Female
Manchester,J01000058,Manchester 026,E02001070,56.5,54.8,58.2,Male
Manchester,J01000058,Manchester 026,E02001070,55.0,53.4,56.6,Female
Manchester,J01000058,Manchester 027,E02001071,55.1,54.0,56.3,Male
Manchester,J01000058,Manchester 027,E02001071,55.3,54.1,56.6,Female
Manchester,J01000058,Manchester 028,E02001072,57.4,55.9,58.9,Male
Manchester,J01000058,Manchester 028,E02001072,57.3,55.8,58.9,Female
Manchester,J01000058,Manchester 029,E02001073,60.8,59.5,62.2,Male
Manchester,J01000058,Manchester 029,E02001073,63.3,62.1,64.5,Female
Manchester,J01000058,Manchester 030,E02001074,54.5,53.3,55.7,Male
Manchester,J01000058,Manchester 030,E02001074,55.2,54.1,56.3,Female
Manchester,J01000058,Manchester 031,E02001075,55.6,54.2,57.0,Male
Manchester,J01000058,Manchester 031,E02001075,56.7,55.3,58.2,Female
Manchester,J01000058,Manchester 032,E02001076,56.6,54.7,58.4,Male
Manchester,J01000058,Manchester 032,E02001076,58.6,56.3,60.9,Female
Manchester,J01000058,Manchester 033,E02001077,63.4,61.9,65.0,Male
Manchester,J01000058,Manchester 033,E02001077,64.9,63.4,66.4,Female
Manchester,J01000058,Manchester 034,E02001078,59.6,58.2,61.0,Male
Manchester,J01000058,Manchester 034,E02001078,61.4,60.2,62.7,Female
Manchester,J01000058,Manchester 035,E02001079,56.1,54.7,57.5,Male
Manchester,J01000058,Manchester 035,E02001079,55.7,54.4,57.1,Female
Manchester,J01000058,Manchester 036,E02001080,58.7,57.1,60.3,Male
Manchester,J01000058,Manchester 036,E02001080,58.8,57.0,60.5,Female
Manchester,J01000058,Manchester 037,E02001081,62.1,60.5,63.7,Male
Manchester,J01000058,Manchester 037,E02001081,65.0,63.4,66.6,Female
Manchester,J01000058,Manchester 038,E02001082,62.2,60.5,63.8,Male
Manchester,J01000058,Manchester 038,E02001082,62.6,60.9,64.4,Female
Manchester,J01000058,Manchester 039,E02001083,57.9,55.9,59.8,Male
Manchester,J01000058,Manchester 039,E02001083,58.0,56.5,59.5,Female
Manchester,J01000058,Manchester 040,E02001084,61.0,59.6,62.5,Male
Manchester,J01000058,Manchester 040,E02001084,62.6,61.0,64.2,Female
Manchester,J01000058,Manchester 041,E02001085,53.8,52.4,55.1,Male
Manchester,J01000058,Manchester 041,E02001085,53.8,52.6,55.1,Female
Manchester,J01000058,Manchester 042,E02001086,58.8,57.3,60.3,Male
Manchester,J01000058,Manchester 042,E02001086,58.5,57.0,60.0,Female
Manchester,J01000058,Manchester 043,E02001087,66.1,64.6,67.5,Male
Manchester,J01000058,Manchester 043,E02001087,69.0,67.8,70.2,Female
Manchester,J01000058,Manchester 045,E02001089,66.5,65.0,67.9,Male
Manchester,J01000058,Manchester 045,E02001089,66.6,65.1,68.1,Female
Manchester,J01000058,Stockport 001,E02001187,61.5,60.0,63.1,Male
Manchester,J01000058,Stockport 001,E02001187,62.7,61.2,64.3,Female
Manchester,J01000058,Stockport 002,E02001188,58.0,56.6,59.5,Male
Manchester,J01000058,Stockport 002,E02001188,60.9,59.5,62.3,Female
Manchester,J01000058,Stockport 003,E02001189,63.5,62.0,65.0,Male
Manchester,J01000058,Stockport 003,E02001189,63.6,62.2,65.0,Female
Manchester,J01000058,Tameside 014,E02001242,62.6,60.8,64.4,Male
Manchester,J01000058,Tameside 014,E02001242,65.1,63.7,66.4,Female
Manchester,J01000058,Tameside 019,E02001247,57.1,55.7,58.5,Male
Manchester,J01000058,Tameside 019,E02001247,59.2,57.9,60.4,Female
Manchester,J01000058,Trafford 001,E02001259,55.8,54.3,57.2,Male
Manchester,J01000058,Trafford 001,E02001259,55.0,53.7,56.2,Female
Manchester,J01000058,Trafford 004,E02001262,57.3,55.8,58.9,Male
Manchester,J01000058,Trafford 004,E02001262,59.1,57.8,60.4,Female
Manchester,J01000058,Manchester 054,E02006902,52.6,50.2,55.0,Male
Manchester,J01000058,Manchester 054,E02006902,57.0,54.2,59.8,Female
Manchester,J01000058,Manchester 055,E02006912,61.3,59.0,63.6,Male
Manchester,J01000058,Manchester 055,E02006912,63.7,61.5,65.9,Female
Manchester,J01000058,Manchester 056,E02006913,51.2,49.6,52.8,Male
Manchester,J01000058,Manchester 056,E02006913,50.9,49.4,52.4,Female
Manchester,J01000058,Manchester 057,E02006914,55.0,51.8,58.2,Male
Manchester,J01000058,Manchester 057,E02006914,58.4,55.2,61.7,Female
Manchester,J01000058,Manchester 058,E02006915,50.2,48.8,51.6,Male
Manchester,J01000058,Manchester 058,E02006915,51.4,49.8,53.0,Female
Manchester,J01000058,Manchester 059,E02006916,51.8,50.0,53.6,Male
Manchester,J01000058,Manchester 059,E02006916,57.4,54.4,60.4,Female
Manchester,J01000058,Manchester 060,E02006917,71.6,67.8,75.3,Male
Manchester,J01000058,Manchester 060,E02006917,,,,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 001,E02001708,63.0,61.7,64.2,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 001,E02001708,63.5,62.5,64.6,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 002,E02001709,69.9,68.6,71.1,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 002,E02001709,71.6,70.3,72.8,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 003,E02001710,56.4,55.2,57.5,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 003,E02001710,57.2,56.0,58.4,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 004,E02001711,56.9,55.6,58.1,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 004,E02001711,57.1,55.9,58.3,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 005,E02001712,67.8,66.4,69.1,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 005,E02001712,67.3,65.9,68.7,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 006,E02001713,67.4,66.2,68.6,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 006,E02001713,68.1,67.0,69.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 007,E02001714,67.6,66.2,68.9,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 007,E02001714,67.8,66.5,69.1,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 008,E02001715,58.4,57.4,59.5,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 008,E02001715,58.2,57.1,59.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 011,E02001718,56.0,54.4,57.6,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 011,E02001718,56.2,54.9,57.5,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 012,E02001719,64.7,63.6,65.9,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 012,E02001719,66.7,65.6,67.9,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 013,E02001720,69.6,67.5,71.7,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 013,E02001720,72.9,71.0,74.7,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 015,E02001722,59.8,58.7,60.9,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 015,E02001722,61.0,59.9,62.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 016,E02001723,59.3,57.7,60.9,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 016,E02001723,59.9,58.4,61.4,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 017,E02001724,64.2,62.0,66.4,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 017,E02001724,68.2,66.7,69.7,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 018,E02001725,54.6,53.2,56.1,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 018,E02001725,56.6,55.2,57.9,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 019,E02001726,60.0,58.9,61.1,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 019,E02001726,60.0,59.0,61.0,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 020,E02001727,59.5,58.2,60.8,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 020,E02001727,61.1,59.9,62.3,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 021,E02001728,59.0,57.8,60.2,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 021,E02001728,61.1,60.1,62.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 022,E02001729,56.0,54.7,57.3,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 022,E02001729,59.1,57.6,60.6,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 023,E02001730,55.8,54.3,57.2,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 023,E02001730,57.1,55.6,58.6,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 024,E02001731,52.8,51.5,54.1,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 024,E02001731,54.5,53.0,56.0,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 025,E02001732,55.4,53.8,56.9,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 025,E02001732,56.7,55.2,58.3,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 026,E02001733,52.8,51.8,53.8,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 026,E02001733,54.2,53.3,55.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 027,E02001734,57.0,55.7,58.3,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 027,E02001734,57.0,55.8,58.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 028,E02001735,50.5,49.1,51.9,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 028,E02001735,52.0,50.8,53.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 029,E02001736,51.0,50.1,52.0,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 029,E02001736,52.2,51.2,53.2,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 030,E02001737,49.9,48.4,51.4,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 030,E02001737,52.4,51.2,53.7,Female
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 031,E02006893,65.5,64.5,66.4,Male
Newcastle-upon-Tyne,J01000062,Newcastle upon Tyne 031,E02006893,65.5,64.5,66.5,Female
Norwich,J01000066,Broadland 009,E02005528,67.8,66.2,69.4,Male
Norwich,J01000066,Broadland 009,E02005528,67.6,66.2,68.9,Female
Norwich,J01000066,Broadland 010,E02005529,64.0,61.7,66.4,Male
Norwich,J01000066,Broadland 010,E02005529,66.9,65.5,68.3,Female
Norwich,J01000066,Broadland 011,E02005530,66.7,65.2,68.2,Male
Norwich,J01000066,Broadland 011,E02005530,68.0,66.6,69.4,Female
Norwich,J01000066,Broadland 012,E02005531,66.7,65.0,68.4,Male
Norwich,J01000066,Broadland 012,E02005531,67.5,66.2,68.9,Female
Norwich,J01000066,Broadland 013,E02005532,66.3,64.9,67.7,Male
Norwich,J01000066,Broadland 013,E02005532,71.3,69.4,73.3,Female
Norwich,J01000066,Broadland 015,E02005534,68.3,66.8,69.7,Male
Norwich,J01000066,Broadland 015,E02005534,67.9,66.3,69.4,Female
Norwich,J01000066,Broadland 016,E02005535,68.4,67.3,69.6,Male
Norwich,J01000066,Broadland 016,E02005535,67.4,66.1,68.8,Female
Norwich,J01000066,Norwich 001,E02005584,60.1,58.8,61.4,Male
Norwich,J01000066,Norwich 001,E02005584,62.5,61.3,63.7,Female
Norwich,J01000066,Norwich 002,E02005585,57.4,56.2,58.6,Male
Norwich,J01000066,Norwich 002,E02005585,59.6,58.5,60.8,Female
Norwich,J01000066,Norwich 003,E02005586,61.5,60.0,62.9,Male
Norwich,J01000066,Norwich 003,E02005586,62.1,60.7,63.5,Female
Norwich,J01000066,Norwich 004,E02005587,57.9,56.6,59.2,Male
Norwich,J01000066,Norwich 004,E02005587,62.3,61.0,63.5,Female
Norwich,J01000066,Norwich 005,E02005588,58.7,57.5,59.9,Male
Norwich,J01000066,Norwich 005,E02005588,59.1,57.9,60.2,Female
Norwich,J01000066,Norwich 006,E02005589,57.9,56.7,59.1,Male
Norwich,J01000066,Norwich 006,E02005589,60.9,59.7,62.1,Female
Norwich,J01000066,Norwich 007,E02005590,55.2,53.8,56.5,Male
Norwich,J01000066,Norwich 007,E02005590,58.4,57.0,59.9,Female
Norwich,J01000066,Norwich 009,E02005592,68.6,67.0,70.2,Male
Norwich,J01000066,Norwich 009,E02005592,68.5,66.8,70.2,Female
Norwich,J01000066,Norwich 010,E02005593,61.3,59.8,62.8,Male
Norwich,J01000066,Norwich 010,E02005593,62.8,61.3,64.2,Female
Norwich,J01000066,Norwich 011,E02005594,63.1,62.0,64.3,Male
Norwich,J01000066,Norwich 011,E02005594,67.3,66.1,68.6,Female
Norwich,J01000066,Norwich 012,E02005595,70.8,69.0,72.6,Male
Norwich,J01000066,Norwich 012,E02005595,70.9,69.3,72.4,Female
Norwich,J01000066,Norwich 013,E02005596,60.1,58.7,61.5,Male
Norwich,J01000066,Norwich 013,E02005596,60.8,59.3,62.3,Female
Norwich,J01000066,South Norfolk 001,E02005597,66.8,65.7,67.9,Male
Norwich,J01000066,South Norfolk 001,E02005597,66.6,65.5,67.6,Female
Norwich,J01000066,Norwich 014,E02006907,59.4,57.1,61.7,Male
Norwich,J01000066,Norwich 014,E02006907,64.7,62.8,66.6,Female
Norwich,J01000066,Norwich 015,E02006908,61.2,59.1,63.2,Male
Norwich,J01000066,Norwich 015,E02006908,61.6,59.6,63.6,Female
Nottingham,J01000067,Nottingham 001,E02002868,64.0,62.1,65.8,Male
Nottingham,J01000067,Nottingham 001,E02002868,64.2,62.8,65.5,Female
Nottingham,J01000067,Nottingham 002,E02002869,53.4,52.1,54.7,Male
Nottingham,J01000067,Nottingham 002,E02002869,54.2,53.0,55.4,Female
Nottingham,J01000067,Nottingham 004,E02002871,61.2,60.0,62.4,Male
Nottingham,J01000067,Nottingham 004,E02002871,60.8,59.5,62.1,Female
Nottingham,J01000067,Nottingham 005,E02002872,55.2,54.0,56.5,Male
Nottingham,J01000067,Nottingham 005,E02002872,57.3,56.1,58.4,Female
Nottingham,J01000067,Nottingham 006,E02002873,56.5,55.2,57.8,Male
Nottingham,J01000067,Nottingham 006,E02002873,58.0,56.7,59.3,Female
Nottingham,J01000067,Nottingham 007,E02002874,58.1,56.5,59.6,Male
Nottingham,J01000067,Nottingham 007,E02002874,60.7,59.2,62.1,Female
Nottingham,J01000067,Nottingham 008,E02002875,57.3,56.0,58.5,Male
Nottingham,J01000067,Nottingham 008,E02002875,57.8,56.6,59.1,Female
Nottingham,J01000067,Nottingham 009,E02002876,59.1,57.8,60.5,Male
Nottingham,J01000067,Nottingham 009,E02002876,61.3,59.9,62.6,Female
Nottingham,J01000067,Nottingham 010,E02002877,60.8,59.3,62.4,Male
Nottingham,J01000067,Nottingham 010,E02002877,65.2,63.6,66.7,Female
Nottingham,J01000067,Nottingham 011,E02002878,52.7,51.3,54.2,Male
Nottingham,J01000067,Nottingham 011,E02002878,54.8,53.3,56.3,Female
Nottingham,J01000067,Nottingham 012,E02002879,61.3,59.8,62.8,Male
Nottingham,J01000067,Nottingham 012,E02002879,60.9,59.3,62.6,Female
Nottingham,J01000067,Nottingham 013,E02002880,55.5,54.0,57.0,Male
Nottingham,J01000067,Nottingham 013,E02002880,55.2,53.8,56.5,Female
Nottingham,J01000067,Nottingham 014,E02002881,53.8,52.3,55.3,Male
Nottingham,J01000067,Nottingham 014,E02002881,55.6,54.1,57.1,Female
Nottingham,J01000067,Nottingham 015,E02002882,62.4,60.9,64.0,Male
Nottingham,J01000067,Nottingham 015,E02002882,64.9,63.6,66.2,Female
Nottingham,J01000067,Nottingham 016,E02002883,56.1,54.8,57.4,Male
Nottingham,J01000067,Nottingham 016,E02002883,57.7,56.4,59.0,Female
Nottingham,J01000067,Nottingham 017,E02002884,56.2,54.4,57.9,Male
Nottingham,J01000067,Nottingham 017,E02002884,54.6,53.0,56.1,Female
Nottingham,J01000067,Nottingham 018,E02002885,54.4,53.1,55.7,Male
Nottingham,J01000067,Nottingham 018,E02002885,52.9,51.4,54.5,Female
Nottingham,J01000067,Nottingham 019,E02002886,59.2,57.8,60.6,Male
Nottingham,J01000067,Nottingham 019,E02002886,61.0,59.6,62.3,Female
Nottingham,J01000067,Nottingham 020,E02002887,51.7,50.2,53.1,Male
Nottingham,J01000067,Nottingham 020,E02002887,52.0,50.4,53.6,Female
Nottingham,J01000067,Nottingham 021,E02002888,52.3,50.8,53.8,Male
Nottingham,J01000067,Nottingham 021,E02002888,54.7,53.3,56.2,Female
Nottingham,J01000067,Nottingham 022,E02002889,51.5,49.2,53.7,Male
Nottingham,J01000067,Nottingham 022,E02002889,52.8,50.1,55.5,Female
Nottingham,J01000067,Nottingham 023,E02002890,50.6,49.3,51.9,Male
Nottingham,J01000067,Nottingham 023,E02002890,54.0,52.5,55.4,Female
Nottingham,J01000067,Nottingham 024,E02002891,59.4,58.0,60.8,Male
Nottingham,J01000067,Nottingham 024,E02002891,60.7,59.4,61.9,Female
Nottingham,J01000067,Nottingham 025,E02002892,55.5,53.9,57.2,Male
Nottingham,J01000067,Nottingham 025,E02002892,56.3,54.7,58.0,Female
Nottingham,J01000067,Nottingham 026,E02002893,52.3,51.0,53.7,Male
Nottingham,J01000067,Nottingham 026,E02002893,54.2,52.8,55.6,Female
Nottingham,J01000067,Nottingham 027,E02002894,66.8,65.3,68.3,Male
Nottingham,J01000067,Nottingham 027,E02002894,68.7,67.3,70.2,Female
Nottingham,J01000067,Nottingham 028,E02002895,64.3,61.9,66.7,Male
Nottingham,J01000067,Nottingham 028,E02002895,66.0,62.7,69.3,Female
Nottingham,J01000067,Nottingham 029,E02002896,53.6,52.3,54.8,Male
Nottingham,J01000067,Nottingham 029,E02002896,54.5,53.1,55.8,Female
Nottingham,J01000067,Nottingham 030,E02002897,67.9,66.6,69.2,Male
Nottingham,J01000067,Nottingham 030,E02002897,70.4,69.0,71.8,Female
Nottingham,J01000067,Nottingham 031,E02002898,56.2,54.6,57.8,Male
Nottingham,J01000067,Nottingham 031,E02002898,60.3,58.5,62.1,Female
Nottingham,J01000067,Nottingham 032,E02002899,59.8,58.2,61.4,Male
Nottingham,J01000067,Nottingham 032,E02002899,59.5,57.6,61.4,Female
Nottingham,J01000067,Nottingham 038,E02006834,54.3,52.9,55.7,Male
Nottingham,J01000067,Nottingham 038,E02006834,56.6,55.3,57.8,Female
Nottingham,J01000067,Gedling 016,E02006835,64.2,62.9,65.5,Male
Nottingham,J01000067,Gedling 016,E02006835,63.8,62.3,65.3,Female
Nottingham,J01000067,Nottingham 039,E02006904,58.4,55.9,60.9,Male
Nottingham,J01000067,Nottingham 039,E02006904,60.8,58.4,63.2,Female
Nottingham,J01000067,Nottingham 040,E02006905,54.4,53.0,55.9,Male
Nottingham,J01000067,Nottingham 040,E02006905,54.1,52.5,55.8,Female
Oxford,J01000070,Oxford 001,E02005940,68.8,66.7,70.9,Male
Oxford,J01000070,Oxford 001,E02005940,73.2,71.7,74.7,Female
Oxford,J01000070,Oxford 002,E02005941,69.2,67.3,71.1,Male
Oxford,J01000070,Oxford 002,E02005941,73.4,71.7,75.0,Female
Oxford,J01000070,Oxford 003,E02005942,75.8,73.9,77.7,Male
Oxford,J01000070,Oxford 003,E02005942,77.6,76.1,79.1,Female
Oxford,J01000070,Oxford 004,E02005943,68.2,66.8,69.7,Male
Oxford,J01000070,Oxford 004,E02005943,68.6,66.9,70.2,Female
Oxford,J01000070,Oxford 005,E02005944,59.2,57.5,60.9,Male
Oxford,J01000070,Oxford 005,E02005944,61.7,60.2,63.2,Female
Oxford,J01000070,Oxford 006,E02005945,68.1,66.2,70.0,Male
Oxford,J01000070,Oxford 006,E02005945,68.2,66.1,70.3,Female
Oxford,J01000070,Oxford 007,E02005946,67.4,65.9,68.8,Male
Oxford,J01000070,Oxford 007,E02005946,67.9,66.3,69.5,Female
Oxford,J01000070,Oxford 008,E02005947,66.8,64.7,68.9,Male
Oxford,J01000070,Oxford 008,E02005947,70.6,68.3,72.9,Female
Oxford,J01000070,Oxford 009,E02005948,66.4,64.3,68.5,Male
Oxford,J01000070,Oxford 009,E02005948,69.3,67.3,71.2,Female
Oxford,J01000070,Oxford 010,E02005949,61.2,59.4,62.9,Male
Oxford,J01000070,Oxford 010,E02005949,63.5,61.9,65.1,Female
Oxford,J01000070,Oxford 011,E02005950,63.4,61.7,65.2,Male
Oxford,J01000070,Oxford 011,E02005950,65.3,63.6,67.0,Female
Oxford,J01000070,Oxford 012,E02005951,64.9,63.1,66.7,Male
Oxford,J01000070,Oxford 012,E02005951,68.6,66.7,70.4,Female
Oxford,J01000070,Oxford 013,E02005952,65.1,63.8,66.3,Male
Oxford,J01000070,Oxford 013,E02005952,65.4,64.0,66.7,Female
Oxford,J01000070,Oxford 014,E02005953,62.6,60.9,64.4,Male
Oxford,J01000070,Oxford 014,E02005953,67.1,65.2,69.1,Female
Oxford,J01000070,Oxford 015,E02005954,64.0,62.7,65.4,Male
Oxford,J01000070,Oxford 015,E02005954,66.2,64.9,67.5,Female
Oxford,J01000070,Oxford 016,E02005955,60.2,58.8,61.6,Male
Oxford,J01000070,Oxford 016,E02005955,63.2,61.9,64.5,Female
Oxford,J01000070,Oxford 017,E02005956,59.7,58.1,61.3,Male
Oxford,J01000070,Oxford 017,E02005956,59.9,58.4,61.4,Female
Oxford,J01000070,Oxford 018,E02005957,57.6,55.8,59.3,Male
Oxford,J01000070,Oxford 018,E02005957,57.7,56.2,59.2,Female
Oxford,J01000070,Vale of White Horse 001,E02005978,71.4,70.0,72.8,Male
Oxford,J01000070,Vale of White Horse 001,E02005978,73.9,72.8,75.0,Female
Oxford,J01000070,Vale of White Horse 002,E02005979,70.7,69.2,72.1,Male
Oxford,J01000070,Vale of White Horse 002,E02005979,71.8,70.7,72.9,Female
Plymouth,J01000072,Plymouth 001,E02003122,66.9,65.4,68.4,Male
Plymouth,J01000072,Plymouth 001,E02003122,67.9,66.9,69.0,Female
Plymouth,J01000072,Plymouth 002,E02003123,60.9,59.4,62.3,Male
Plymouth,J01000072,Plymouth 002,E02003123,60.4,58.9,62.0,Female
Plymouth,J01000072,Plymouth 003,E02003124,59.1,57.8,60.5,Male
Plymouth,J01000072,Plymouth 003,E02003124,60.0,58.8,61.2,Female
Plymouth,J01000072,Plymouth 004,E02003125,56.5,54.7,58.2,Male
Plymouth,J01000072,Plymouth 004,E02003125,57.8,56.2,59.3,Female
Plymouth,J01000072,Plymouth 005,E02003126,61.8,60.2,63.4,Male
Plymouth,J01000072,Plymouth 005,E02003126,62.1,60.8,63.3,Female
Plymouth,J01000072,Plymouth 006,E02003127,57.7,56.1,59.3,Male
Plymouth,J01000072,Plymouth 006,E02003127,59.0,57.8,60.2,Female
Plymouth,J01000072,Plymouth 007,E02003128,58.0,56.7,59.4,Male
Plymouth,J01000072,Plymouth 007,E02003128,59.2,58.1,60.3,Female
Plymouth,J01000072,Plymouth 008,E02003129,66.2,64.8,67.7,Male
Plymouth,J01000072,Plymouth 008,E02003129,66.5,65.1,67.9,Female
Plymouth,J01000072,Plymouth 009,E02003130,58.9,57.4,60.3,Male
Plymouth,J01000072,Plymouth 009,E02003130,57.7,56.3,59.1,Female
Plymouth,J01000072,Plymouth 010,E02003131,61.1,59.4,62.7,Male
Plymouth,J01000072,Plymouth 010,E02003131,61.4,59.8,63.0,Female
Plymouth,J01000072,Plymouth 011,E02003132,62.7,61.3,64.2,Male
Plymouth,J01000072,Plymouth 011,E02003132,63.7,62.3,65.0,Female
Plymouth,J01000072,Plymouth 012,E02003133,65.4,64.0,66.9,Male
Plymouth,J01000072,Plymouth 012,E02003133,65.5,64.1,66.9,Female
Plymouth,J01000072,Plymouth 013,E02003134,57.2,55.8,58.7,Male
Plymouth,J01000072,Plymouth 013,E02003134,57.1,55.7,58.5,Female
Plymouth,J01000072,Plymouth 014,E02003135,58.4,56.5,60.2,Male
Plymouth,J01000072,Plymouth 014,E02003135,57.5,56.1,58.9,Female
Plymouth,J01000072,Plymouth 015,E02003136,67.2,65.5,68.8,Male
Plymouth,J01000072,Plymouth 015,E02003136,67.0,65.8,68.1,Female
Plymouth,J01000072,Plymouth 016,E02003137,68.4,67.1,69.7,Male
Plymouth,J01000072,Plymouth 016,E02003137,68.3,66.8,69.8,Female
Plymouth,J01000072,Plymouth 017,E02003138,66.8,65.3,68.2,Male
Plymouth,J01000072,Plymouth 017,E02003138,69.4,68.1,70.7,Female
Plymouth,J01000072,Plymouth 018,E02003139,67.8,65.2,70.5,Male
Plymouth,J01000072,Plymouth 018,E02003139,69.6,66.9,72.3,Female
Plymouth,J01000072,Plymouth 019,E02003140,66.0,64.7,67.4,Male
Plymouth,J01000072,Plymouth 019,E02003140,66.8,65.4,68.1,Female
Plymouth,J01000072,Plymouth 020,E02003141,59.0,57.7,60.3,Male
Plymouth,J01000072,Plymouth 020,E02003141,60.1,58.6,61.5,Female
Plymouth,J01000072,Plymouth 021,E02003142,58.7,57.2,60.2,Male
Plymouth,J01000072,Plymouth 021,E02003142,58.7,57.3,60.1,Female
Plymouth,J01000072,Plymouth 022,E02003143,65.3,63.8,66.8,Male
Plymouth,J01000072,Plymouth 022,E02003143,64.0,62.5,65.6,Female
Plymouth,J01000072,Plymouth 023,E02003144,58.8,57.0,60.6,Male
Plymouth,J01000072,Plymouth 023,E02003144,62.7,60.9,64.5,Female
Plymouth,J01000072,Plymouth 024,E02003145,61.2,59.7,62.7,Male
Plymouth,J01000072,Plymouth 024,E02003145,63.3,61.9,64.6,Female
Plymouth,J01000072,Plymouth 025,E02003146,61.1,59.5,62.8,Male
Plymouth,J01000072,Plymouth 025,E02003146,63.7,62.2,65.2,Female
