CityName,CityCode,MSOAName,MSOACode,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
Birmingham,J01000007,Birmingham 008,E02001834,0.10111133148831485,0.06925831795817955,0.16137164821648212,0.009136039360393578,0.02823892988929886,0.006087561500614976,1.743542435424305e-05,0.0005045817958179505,0.0972752767527675,0.03172464637146368,0.4575713253382534,0.00027443111931118886,1.1915744157441328e-05,0.035839375768757654,0.0012225399753997522,0.00023019680196801945,1.4237392373923493e-05,6.797355473554656e-05,4.223554735547214e-05
Birmingham,J01000007,Birmingham 011,E02001837,0.07682192097519963,0.06601476460697768,0.16282963430012606,0.009101366120218555,0.03166835855401426,0.004661370323665374,4.552332912988618e-05,0.0003224989491382882,0.1716223097940311,0.033412221521647724,0.40916725514922236,0.0003962484237074339,0.0002675283732660777,0.032566771752837294,0.0009556536359815025,4.601723413198815e-05,4.6237915090365697e-07,6.754939050020967e-05,3.254518705338243e-05
Birmingham,J01000007,Birmingham 013,E02001839,0.10112313453159037,0.06770238289760346,0.14818755446623091,0.010323692810457495,0.031392265795206944,0.004862145969498882,8.374183006535877e-05,0.00041205065359476367,0.17783951525054464,0.03895162037037034,0.380239855664488,0.0002678104575163352,0.0006332652505446618,0.03676245915032677,0.0008464188453159021,0.0002206699346405224,2.009803921568622e-05,8.609749455337614e-05,4.522058823529308e-05
Birmingham,J01000007,Birmingham 014,E02001840,0.08788523468057363,0.05943263798348541,0.15582543459365492,0.010516449369839179,0.027857583659278547,0.004835549760973462,3.0627987831377186e-05,0.0002891351586266779,0.16912825945241194,0.04014443720121683,0.41437596697088225,0.00027344632768361125,0.00016779661016949103,0.028389156888309397,0.000674163407214253,2.662972620599726e-05,1.629726205996958e-07,9.023250760538761e-05,5.709474141677375e-05
Birmingham,J01000007,Birmingham 016,E02001842,0.10227603846153843,0.07987574358974356,0.16044525641025636,0.020730423076923053,0.02001193589743587,0.005282089743589714,6.54743589743582e-05,0.00025739743589742994,0.1791318333333333,0.03876807692307689,0.3522586923076923,0.00032855128205127736,0.00016497435897435875,0.03922008974358971,0.0008348589743589724,0.00023479487179487148,4.1538461538459995e-06,6.058974358974241e-05,4.9025641025640046e-05
Birmingham,J01000007,Birmingham 017,E02001843,0.08621541132478629,0.06791794871794868,0.16533063568376066,0.01945482104700852,0.023713848824786297,0.004337433226495699,2.8685897435896417e-05,0.0001754941239316191,0.20825892094017093,0.035608079594017066,0.3510508547008547,0.00030950854700854323,0.00029639423076923023,0.03676840277777775,0.00029017094017093895,0.0001388755341880337,4.342948717948712e-05,3.7980769230768376e-05,2.310363247863141e-05
Birmingham,J01000007,Birmingham 019,E02001845,0.10107026266416508,0.07036353971232016,0.15749999999999997,0.012822639149468395,0.015632098186366454,0.00513383364602874,2.9237023139461414e-05,0.0005657911194496473,0.1842645247029393,0.028730347091932427,0.37749799874921824,0.00027837711069418007,0.0003590994371482174,0.039265728580362695,0.006214430894308939,0.00019762351469668462,1.0787992495308318e-06,6.139774859286967e-05,1.1991869918698499e-05
Birmingham,J01000007,Birmingham 020,E02001846,0.08936801691216581,0.06311065193671574,0.1606534233496999,0.014923840698308757,0.025635965630114537,0.005028300600109082,0.00010165030005455517,0.0004479678123295094,0.19117160392798688,0.040310529187124904,0.3728043098745226,0.00035836061102018085,5.3764320785596886e-05,0.03132866884888158,0.0011023458810692837,0.003508401527550464,1.2002182214948173e-06,3.162847790507294e-05,5.9369885433714176e-05
Birmingham,J01000007,Birmingham 022,E02001848,0.09038510472370763,0.05696883912655968,0.12183129456327983,0.027644540998217445,0.027632018716577514,0.004841822638146138,3.959447415329683e-05,0.0004707107843137188,0.2545697860962567,0.04887750668449195,0.33563282085561497,0.00039949866310159797,4.823975044563012e-06,0.0294312722816399,0.0006686608734402826,0.00012118983957219145,0.00040493538324420665,4.399509803921471e-05,3.158422459892928e-05
Birmingham,J01000007,Birmingham 023,E02001849,0.08208076054216863,0.052476920180722864,0.21259519327309237,0.017107442269076283,0.027658496485943748,0.00485865963855419,0.0001173443775100391,0.0003615963855421625,0.18560881024096382,0.03208286897590359,0.3476059989959839,0.0008483810240963775,2.020582329317214e-05,0.035133082329317236,0.0006210968875501985,0.0005853915662650591,7.53012048192771e-07,0.00011586345381525949,0.00012113453815260879
