CityName,CityCode,MSOAName,MSOACode,RoadLength,Area,RoadDensity
Bradford,J01000013,Bradford 056,E02002238,39.661,1.0969631357116698,36.15527150260103
Bradford,J01000013,Bradford 057,E02002239,136.399,12.262229874939,11.123507012274024
Bradford,J01000013,Bradford 058,E02002240,94.911,7.24380109837341,13.102375218628268
Bradford,J01000013,Bradford 059,E02002241,61.517,2.75483766590881,22.330535392801732
Bradford,J01000013,Bradford 060,E02002242,76.712,3.8343602847137497,20.00646634741755
Bradford,J01000013,Bradford 061,E02002243,74.246,5.614035034637451,13.225068875045723
Bradford,J01000013,Kirklees 001,E02002271,72.439,6.71587813735962,10.786229070630478
Bradford,J01000013,Kirklees 003,E02002273,83.356,7.688165615982061,10.84211815452058
Brighton & Hove,J01000014,Brighton and Hove 001,E02003491,71.276,3.17935151351166,22.418408187043838
Brighton & Hove,J01000014,Brighton and Hove 002,E02003492,142.642,6.02890424607849,23.659689087412808
Brighton & Hove,J01000014,Brighton and Hove 003,E02003493,132.082,10.2642415475769,12.86816949774344
Brighton & Hove,J01000014,Brighton and Hove 004,E02003494,42.181,1.68690260542679,25.00500020825335
Brighton & Hove,J01000014,Brighton and Hove 006,E02003496,68.145,5.70667930352783,11.941270286184336
Brighton & Hove,J01000014,Brighton and Hove 007,E02003497,49.531,2.38553791836548,20.763031942890933
Brighton & Hove,J01000014,Brighton and Hove 008,E02003498,90.658,3.59015142448807,25.25185967968668
Brighton & Hove,J01000014,Brighton and Hove 009,E02003499,76.449,3.0656629353714,24.93718377122837
Brighton & Hove,J01000014,Brighton and Hove 010,E02003500,20.1,0.696452768856049,28.86053570153083
Brighton & Hove,J01000014,Brighton and Hove 011,E02003501,47.486,1.8441576072464,25.74942608669094
Brighton & Hove,J01000014,Brighton and Hove 013,E02003503,45.998,1.91204846113968,24.05692163920511
Brighton & Hove,J01000014,Brighton and Hove 014,E02003504,33.862,1.15283117949295,29.37290437867367
Brighton & Hove,J01000014,Brighton and Hove 015,E02003505,20.197,0.58317451209259,34.63285788593131
Brighton & Hove,J01000014,Brighton and Hove 016,E02003506,19.468,0.746685491634369,26.07255694413965
Brighton & Hove,J01000014,Brighton and Hove 018,E02003508,27.816,0.860290873733521,32.333250124208725
Brighton & Hove,J01000014,Brighton and Hove 019,E02003509,19.81,0.740548788131714,26.75043200054038
Brighton & Hove,J01000014,Brighton and Hove 020,E02003510,21.363,0.816640619365692,26.159609861916064
Brighton & Hove,J01000014,Brighton and Hove 021,E02003511,41.438,1.60433738513947,25.82873177663791
Brighton & Hove,J01000014,Brighton and Hove 022,E02003512,17.679,0.4704653606300349,37.57768685950597
Brighton & Hove,J01000014,Brighton and Hove 023,E02003513,22.662,0.80629604253006,28.10630190976675
Brighton & Hove,J01000014,Brighton and Hove 024,E02003514,15.412,0.454255543403625,33.928039456649614
Brighton & Hove,J01000014,Brighton and Hove 025,E02003515,97.355,3.6425495404892,26.727158798484066
Brighton & Hove,J01000014,Brighton and Hove 026,E02003516,17.423,0.4696482759475709,37.09797500022125
Brighton & Hove,J01000014,Brighton and Hove 027,E02003517,60.63,1.37682486426163,44.03610188469028
Brighton & Hove,J01000014,Brighton and Hove 028,E02003518,31.435,0.820994232570648,38.2889413261438
Brighton & Hove,J01000014,Brighton and Hove 029,E02003519,19.995,0.451661941963196,44.26983578268658
Brighton & Hove,J01000014,Brighton and Hove 030,E02003520,27.185,0.647459484169006,41.98718323647864
Brighton & Hove,J01000014,Brighton and Hove 031,E02003521,35.584,0.828159059192657,42.96759131595999
Brighton & Hove,J01000014,Brighton and Hove 032,E02003522,74.891,2.60316087157822,28.76925541470504
Bristol,J01000015,Bristol 001,E02003012,91.384,3.47459318524551,26.300632945477595
Bristol,J01000015,Bristol 002,E02003013,69.943,2.7617216029624903,25.325869169786102
Bristol,J01000015,Bristol 003,E02003014,179.812,10.878094014164,16.529733955771373
Bristol,J01000015,Bristol 004,E02003015,48.4,1.53933509910202,31.44214669582628
Bristol,J01000015,Bristol 005,E02003016,36.979,1.07412476879501,34.42709922934215
Bristol,J01000015,Bristol 006,E02003017,40.398,1.37902750291061,29.294557153309103
Bristol,J01000015,Bristol 007,E02003018,55.475,2.72348802367783,20.36910003558081
Bristol,J01000015,Bristol 008,E02003019,138.801,7.506387372158049,18.49105210248367
Bristol,J01000015,Bristol 009,E02003020,54.055,2.53296683583069,21.34058734419734
Bristol,J01000015,Bristol 010,E02003021,30.551,1.07162952080536,28.50891974032225
Bristol,J01000015,Bristol 011,E02003022,32.34,1.27842001237869,25.29685055526207
Bristol,J01000015,Bristol 012,E02003023,76.245,2.55720988892365,29.815698871746555
Bristol,J01000015,Bristol 013,E02003024,63.073,1.7310171702690098,36.43695804022447
Bristol,J01000015,Bristol 014,E02003025,106.875,3.20519545985413,33.34430032072488
Bristol,J01000015,Bristol 015,E02003026,89.21,4.538488324451451,19.65632466638161
Bristol,J01000015,Bristol 016,E02003027,39.87,1.53465068592834,25.979853503849224
Bristol,J01000015,Bristol 017,E02003028,35.175,1.26424832318115,27.82285675609307
Bristol,J01000015,Bristol 018,E02003029,32.097,1.0077388120575,31.85051485162864
Bristol,J01000015,Bristol 019,E02003030,54.251,1.73270259955215,31.31004709868976
Bristol,J01000015,Bristol 020,E02003031,32.757,1.22595640735626,26.71954712536601
Bristol,J01000015,Bristol 021,E02003032,52.277,1.70271546299362,30.70213499329446
Bristol,J01000015,Bristol 022,E02003033,21.672,0.7770513937873841,27.890047136225675
Bristol,J01000015,Bristol 023,E02003034,45.076,1.25808450477219,35.829071758706874
Bristol,J01000015,Bristol 025,E02003036,33.12,0.801458833194733,41.324642799155136
Bristol,J01000015,Bristol 026,E02003037,26.499,0.830812035701752,31.89530105641453
Bristol,J01000015,Bristol 027,E02003038,35.369,0.93529477407074,37.81588540911157
Bristol,J01000015,Bristol 028,E02003039,31.507,1.15477030902863,27.28421379876234
Bristol,J01000015,Bristol 029,E02003040,46.398,1.33214868921661,34.82944537316254
Bristol,J01000015,Bristol 030,E02003041,39.535,1.12520826313019,35.1357178003817
Bristol,J01000015,Bristol 032,E02003043,101.727,2.46967286108398,41.19047571156867
Bristol,J01000015,Bristol 033,E02003044,50.168,1.37196710213089,36.56647445997857
Bristol,J01000015,Bristol 034,E02003045,27.999,0.632237085865021,44.28560207234921
Bristol,J01000015,Bristol 035,E02003046,63.559,1.79357972352219,35.43695279693747
Bristol,J01000015,Bristol 036,E02003047,67.688,1.90183522476196,35.5908856449286
Bristol,J01000015,Bristol 037,E02003048,27.772,0.891454152355194,31.15359317877116
Bristol,J01000015,Bristol 038,E02003049,82.194,3.13531538164902,26.21554452897496
Bristol,J01000015,Bristol 039,E02003050,51.15,1.47889352460098,34.58666844443772
Bristol,J01000015,Bristol 040,E02003051,25.289,0.958086891971588,26.39530945670212
Bristol,J01000015,Bristol 041,E02003052,45.337,1.74644729912567,25.959558025425228
Bristol,J01000015,Bristol 042,E02003053,40.402,1.43440203102875,28.16644087642833
Bristol,J01000015,Bristol 043,E02003054,66.805,2.44498020298767,27.323329619751892
Bristol,J01000015,Bristol 044,E02003055,39.023,1.4162599314537,27.55355788392982
Bristol,J01000015,Bristol 045,E02003056,46.871,1.81834921733093,25.7766767534345
Bristol,J01000015,Bristol 046,E02003057,45.2,2.3912021493454,18.90262603367669
Bristol,J01000015,Bristol 047,E02003058,66.259,2.64296882270432,25.069913587630943
Bristol,J01000015,Bristol 048,E02003059,47.561,1.63835197979736,29.0297815039004
Bristol,J01000015,Bristol 049,E02003060,52.628,3.05870667388535,17.205965007801417
Bristol,J01000015,Bristol 050,E02003061,26.04,1.18422881224823,21.988993791295854
Bristol,J01000015,Bristol 051,E02003062,33.312,1.27088001701736,26.211758430335728
Bristol,J01000015,Bristol 052,E02003063,46.941,1.70879233220673,27.470277760071944
Bristol,J01000015,Bristol 053,E02003064,45.991,2.09391154059601,21.96415612997154
Bristol,J01000015,South Gloucestershire 020,E02003109,39.191,1.48876125828552,26.324570028866116
Bristol,J01000015,South Gloucestershire 021,E02003110,112.624,3.40840228265762,33.043047932764594
Bristol,J01000015,South Gloucestershire 022,E02003111,46.261,1.50279275486755,30.783353093871725
Bristol,J01000015,South Gloucestershire 023,E02003112,36.434,1.1830840834045402,30.79578240555356
Bristol,J01000015,South Gloucestershire 025,E02003114,44.384,1.36249975310898,32.5754187468465
Bristol,J01000015,South Gloucestershire 026,E02003115,58.003,1.5451569797515898,37.53858071386699
Bristol,J01000015,South Gloucestershire 027,E02003116,41.876,1.3767790171051,30.415919678999064
Bristol,J01000015,South Gloucestershire 028,E02003117,55.957,1.68281130718613,33.252094136191104
Bristol,J01000015,South Gloucestershire 029,E02003118,84.031,3.49917874601364,24.014491999224223
Bristol,J01000015,South Gloucestershire 030,E02003119,68.47,3.94047489451218,17.376078222286555
Bristol,J01000015,South Gloucestershire 031,E02003120,110.349,3.19216963038635,34.56865166236307
Bristol,J01000015,South Gloucestershire 032,E02003121,112.668,4.79011875366592,23.52092000094448
Bristol,J01000015,Bristol 054,E02006887,79.446,1.95349468144608,40.668654363158986
Bristol,J01000015,Bristol 055,E02006888,30.243,0.730078413146973,41.424317519044
Bristol,J01000015,Bristol 056,E02006889,65.324,1.59040369217682,41.073848307400254
Bristol,J01000015,Bristol 057,E02006890,34.01,1.01317290073776,33.56781451145704
Cambridge,J01000019,Cambridge 001,E02003719,64.462,1.57140563116455,41.02187157890479
Cambridge,J01000019,Cambridge 002,E02003720,63.498,1.50028999453735,42.323817549407245
Cambridge,J01000019,Cambridge 003,E02003721,73.81,2.6040103985900904,28.344740881205208
Cambridge,J01000019,Cambridge 004,E02003722,39.191,1.52084392666626,25.769245162393467
Cambridge,J01000019,Cambridge 005,E02003723,93.454,3.41490321772766,27.36651496149458
Cambridge,J01000019,Cambridge 006,E02003724,87.49,3.95320425028992,22.13141402789488
Cambridge,J01000019,Cambridge 007,E02003725,153.107,6.13976417488098,24.93695126376217
